100, 10, 10, 9, 0.0979319662745173, 100, 978, 90.0, 90.0, 100.0, 1008, 100.0, 99.8, 8, 4.0, 4, 100.0, 102, 54, 5.0, 0.8
100, 10, 10, 0, 0.09630122170197546, 100, 1034, 90.0, 90.0, 100.0, 723, 72.0, 99.4, 4, 5.0, 5, 100.0, 109, 99, 5.0, 1.0
100, 10, 10, 0, 0.09471226865071929, 100, 902, 90.0, 90.0, 100.0, 975, 97.0, 99.8, 8, 4.0, 4, 100.0, 93, 93, 5.0, 0.8
100, 10, 10, 0, 0.0935132809738981, 100, 1157, 90.0, 90.0, 100.0, 1200, 120.0, 99.5, 5, 5.0, 5, 100.0, 118, 120, 5.0, 1.0
100, 10, 10, 9, 0.09670777566737622, 100, 943, 90.0, 90.0, 100.0, 1080, 108.0, 99.8, 8, 4.0, 4, 100.0, 92, 111, 5.0, 0.8
100, 10, 10, 0, 0.10117812497175124, 100, 1173, 90.0, 90.0, 100.0, 1119, 111.0, 99.5, 5, 5.0, 5, 100.0, 126, 117, 5.0, 1.0
100, 10, 10, 0, 0.09426554635744296, 100, 791, 90.0, 90.0, 100.0, 1068, 106.0, 99.4, 7, 3.0, 3, 100.0, 85, 111, 5.0, 0.6
100, 10, 10, 0, 0.09393523199441553, 100, 975, 90.0, 90.0, 100.0, 1128, 112.0, 99.0, 4, 4.0, 4, 100.0, 91, 117, 5.0, 0.8
100, 10, 10, 0, 0.09644169520373583, 100, 1319, 90.0, 90.0, 100.0, 1059, 105.0, 100.0, 10, 6.0, 6, 100.0, 135, 117, 5.0, 1.2
100, 10, 10, 0, 0.09723398601891668, 100, 985, 90.0, 90.0, 100.0, 1146, 114.0, 98.1, 1, 4.0, 4, 100.0, 104, 120, 5.0, 0.8
100, 10, 10, 0, 0.0990025679537255, 100, 848, 90.0, 90.0, 100.0, 1200, 120.0, 99.7, 7, 3.0, 3, 100.0, 89, 120, 5.0, 0.6
100, 10, 10, 0, 0.09265689379494735, 20, 948, 18.0, 90.0, 20.0, 960, 96.0, 98.4, 2, 4.0, 4, 100.0, 106, 96, 5.0, 0.8
100, 10, 10, 0, 0.10083419552782852, 100, 1700, 90.0, 90.0, 100.0, 1200, 120.0, 99.5, 5, 8.0, 8, 100.0, 168, 120, 5.0, 1.6
100, 10, 10, 0, 0.09545046060638328, 100, 2076, 90.0, 90.0, 100.0, 969, 96.0, 99.7, 7, 10.0, 10, 100.0, 219, 111, 5.0, 2.0
100, 10, 10, 0, 0.0996788213644001, 100, 1101, 90.0, 90.0, 100.0, 906, 90.0, 99.5, 5, 5.0, 5, 100.0, 109, 75, 5.0, 1.0
100, 10, 10, 0, 0.09900179593097952, 100, 1024, 90.0, 90.0, 100.0, 1176, 117.0, 99.7, 8, 4.0, 4, 100.0, 102, 117, 5.0, 0.8
100, 10, 10, 0, 0.0956161172560856, 100, 723, 90.0, 90.0, 100.0, 867, 86.0, 99.4, 7, 3.0, 3, 100.0, 68, 87, 5.0, 0.6
100, 10, 10, 0, 0.09932570205316532, 100, 831, 90.0, 90.0, 100.0, 1158, 115.0, 99.4, 5, 3.0, 3, 100.0, 86, 117, 5.0, 0.6
100, 10, 10, 0, 0.09444621630444754, 100, 1034, 90.0, 90.0, 100.0, 1188, 118.0, 99.9, 9, 4.0, 4, 100.0, 93, 108, 5.0, 0.8
100, 10, 10, 0, 0.09595292714506944, 100, 1237, 90.0, 90.0, 100.0, 915, 91.0, 100.0, 10, 6.0, 6, 100.0, 119, 102, 5.0, 1.2
100, 10, 10, 0, 0.09949220419168928, 100, 1166, 90.0, 90.0, 100.0, 1152, 115.0, 99.6, 6, 5.0, 5, 100.0, 120, 120, 5.0, 1.0
