100, 8, 10, 0, 0.0999768515693337, 100, 1177, 72.0, 72.0, 100.0, 687, 85.0, 99.375, 3, 10.0, 10, 100.0, 137, 15, 5.756462732485114, 1.7371779276130073
100, 8, 10, 0, 0.0999417864108295, 100, 508, 72.0, 72.0, 100.0, 570, 71.0, 99.0, 3, 5.0, 5, 100.0, 66, 78, 5.756462732485114, 0.8685889638065036
100, 8, 10, 0, 0.0938337044668886, 100, 915, 72.0, 72.0, 100.0, 693, 86.0, 99.5, 4, 8.0, 8, 100.0, 107, 42, 5.756462732485114, 1.3897423420904058
100, 8, 10, 0, 0.09805568684654357, 12, 539, 9.0, 72.0, 12.5, 600, 75.0, 98.375, 1, 5.0, 5, 100.0, 76, 75, 5.756462732485114, 0.8685889638065036
100, 8, 10, 0, 0.10025339300474577, 100, 646, 72.0, 72.0, 100.0, 621, 77.0, 99.5, 5, 6.0, 6, 100.0, 82, 66, 5.756462732485114, 1.0423067565678044
100, 8, 10, 0, 0.09984262434107963, 100, 719, 72.0, 72.0, 100.0, 720, 90.0, 99.5, 4, 6.0, 6, 100.0, 90, 90, 5.756462732485114, 1.0423067565678044
100, 8, 10, 0, 0.09301331831709064, 100, 1110, 72.0, 72.0, 100.0, 642, 80.0, 99.125, 1, 9.0, 9, 100.0, 141, 51, 5.756462732485114, 1.5634601348517065
100, 8, 10, 0, 0.09247776314891563, 100, 864, 72.0, 72.0, 100.0, 480, 60.0, 100.0, 8, 8.0, 8, 100.0, 108, 72, 5.756462732485114, 1.3897423420904058
100, 8, 10, 0, 0.10024563100410447, 100, 1249, 72.0, 72.0, 100.0, 768, 96.0, 99.125, 1, 10.0, 10, 100.0, 157, 96, 5.756462732485114, 1.7371779276130073
100, 8, 10, 0, 0.09801904130217153, 100, 968, 72.0, 72.0, 100.0, 756, 94.0, 99.75, 6, 8.0, 8, 100.0, 126, 96, 5.756462732485114, 1.3897423420904058
100, 8, 10, 0, 0.10013181000995976, 100, 848, 72.0, 72.0, 100.0, 426, 53.0, 99.875, 7, 8.0, 8, 100.0, 101, 60, 5.756462732485114, 1.3897423420904058
100, 8, 10, 0, 0.09545982151028248, 100, 779, 72.0, 72.0, 100.0, 540, 67.0, 99.5, 4, 7.0, 7, 100.0, 92, 78, 5.756462732485114, 1.216024549329105
100, 8, 10, 7, 0.09433629365516896, 100, 544, 72.0, 72.0, 100.0, 621, 77.0, 98.75, 4, 5.0, 5, 100.0, 73, 75, 5.756462732485114, 0.8685889638065036
100, 8, 10, 0, 0.09592669689309208, 100, 912, 72.0, 72.0, 100.0, 534, 66.0, 100.0, 8, 8.0, 8, 100.0, 115, 75, 5.756462732485114, 1.3897423420904058
100, 8, 10, 0, 0.09945345885475103, 100, 779, 72.0, 72.0, 100.0, 639, 79.0, 98.75, 1, 7.0, 7, 100.0, 102, 84, 5.756462732485114, 1.216024549329105
100, 8, 10, 0, 0.09370902867790738, 12, 920, 9.0, 72.0, 12.5, 243, 30.0, 99.125, 1, 8.0, 8, 100.0, 119, 30, 5.756462732485114, 1.3897423420904058
100, 8, 10, 0, 0.09669400214695338, 100, 866, 72.0, 72.0, 100.0, 741, 92.0, 99.875, 7, 7.0, 7, 100.0, 106, 69, 5.756462732485114, 1.216024549329105
100, 8, 10, 0, 0.09318304595208758, 100, 781, 72.0, 72.0, 100.0, 606, 75.0, 99.125, 2, 7.0, 7, 100.0, 103, 90, 5.756462732485114, 1.216024549329105
100, 8, 10, 0, 0.0971193345533633, 100, 666, 72.0, 72.0, 100.0, 591, 73.0, 99.0, 1, 6.0, 6, 100.0, 85, 84, 5.756462732485114, 1.0423067565678044
100, 8, 10, 0, 0.09842958773045078, 100, 1088, 72.0, 72.0, 100.0, 627, 78.0, 99.875, 7, 9.0, 9, 100.0, 130, 87, 5.756462732485114, 1.5634601348517065
100, 8, 10, 0, 0.09252583464530563, 100, 630, 72.0, 72.0, 100.0, 564, 70.0, 99.0, 4, 6.0, 6, 100.0, 87, 69, 5.756462732485114, 1.0423067565678044
100, 8, 10, 0, 0.09323412018314761, 100, 728, 72.0, 72.0, 100.0, 768, 96.0, 99.125, 3, 6.0, 6, 100.0, 91, 96, 5.756462732485114, 1.0423067565678044
100, 8, 10, 0, 0.09723019871649559, 100, 864, 72.0, 72.0, 100.0, 768, 96.0, 99.5, 4, 7.0, 7, 100.0, 111, 96, 5.756462732485114, 1.216024549329105
100, 8, 10, 0, 0.09762661803953364, 100, 1000, 72.0, 72.0, 100.0, 768, 96.0, 100.0, 8, 8.0, 8, 100.0, 122, 96, 5.756462732485114, 1.3897423420904058
100, 8, 10, 0, 0.09658761222101503, 100, 714, 72.0, 72.0, 100.0, 762, 95.0, 99.125, 1, 6.0, 6, 100.0, 85, 93, 5.756462732485114, 1.0423067565678044
100, 8, 10, 0, 0.0991455197921983, 100, 926, 72.0, 72.0, 100.0, 654, 81.0, 99.125, 1, 8.0, 8, 100.0, 113, 33, 5.756462732485114, 1.3897423420904058
100, 8, 10, 0, 0.09508522499583534, 100, 869, 72.0, 72.0, 100.0, 768, 96.0, 99.375, 3, 7.0, 7, 100.0, 105, 96, 5.756462732485114, 1.216024549329105
100, 8, 10, 0, 0.09581277708783087, 100, 801, 72.0, 72.0, 100.0, 534, 66.0, 99.75, 6, 7.0, 7, 100.0, 101, 42, 5.756462732485114, 1.216024549329105
100, 8, 10, 0, 0.10059373561146674, 100, 725, 72.0, 72.0, 100.0, 744, 93.0, 99.375, 3, 6.0, 6, 100.0, 83, 93, 5.756462732485114, 1.0423067565678044
