1000, 16, 10, 100, 50, 46.680259762211165, 823, 24, 0, 50511, 52296, 16
1000, 16, 10, 100, 50, 46.680259762211165, 776, 41, 0, 49250, 49243, 16
1000, 16, 10, 100, 50, 46.680259762211165, 815, 44, 0, 50661, 51645, 16
1000, 16, 10, 100, 50, 46.680259762211165, 750, 28, 0, 47721, 47760, 16
1000, 16, 10, 100, 50, 46.680259762211165, 741, 29, 0, 46581, 47209, 16
1000, 16, 10, 100, 50, 46.680259762211165, 826, 26, 0, 51267, 52534, 16
1000, 16, 10, 100, 50, 46.680259762211165, 739, 39, 0, 45881, 47134, 16
1000, 16, 10, 100, 50, 46.680259762211165, 807, 27, 0, 50133, 51621, 16
1000, 16, 10, 100, 50, 46.680259762211165, 767, 30, 0, 48463, 48800, 16
1000, 16, 10, 100, 50, 46.680259762211165, 727, 28, 0, 45499, 46323, 16
1000, 16, 10, 100, 50, 46.680259762211165, 824, 24, 0, 50473, 52429, 16
1000, 16, 10, 100, 50, 46.680259762211165, 775, 36, 0, 49138, 49282, 16
1000, 16, 10, 100, 50, 46.680259762211165, 734, 22, 0, 47426, 46805, 16
1000, 16, 10, 100, 50, 46.680259762211165, 780, 30, 0, 48337, 49729, 16
1000, 16, 10, 100, 50, 46.680259762211165, 790, 39, 0, 49829, 50362, 16
1000, 16, 10, 100, 50, 46.680259762211165, 844, 24, 0, 52356, 54000, 16
1000, 16, 10, 100, 50, 46.680259762211165, 765, 34, 0, 47251, 48681, 16
1000, 16, 10, 100, 50, 46.680259762211165, 825, 24, 0, 51468, 52622, 16
1000, 16, 10, 100, 50, 46.680259762211165, 769, 31, 0, 47888, 48972, 16
1000, 16, 10, 100, 50, 46.680259762211165, 768, 36, 0, 48044, 48950, 16
1000, 16, 10, 100, 50, 46.680259762211165, 852, 44, 0, 52126, 54379, 16
1000, 16, 10, 100, 50, 46.680259762211165, 729, 40, 0, 45820, 46478, 16
1000, 16, 10, 100, 50, 46.680259762211165, 787, 37, 0, 49617, 50096, 16
1000, 16, 10, 100, 50, 46.680259762211165, 709, 32, 0, 45113, 45160, 16
1000, 16, 10, 100, 50, 46.680259762211165, 767, 30, 0, 47928, 49085, 16
1000, 16, 10, 100, 50, 46.680259762211165, 803, 28, 0, 49892, 50958, 16
1000, 16, 10, 100, 50, 46.680259762211165, 745, 30, 0, 46994, 47355, 16
1000, 16, 10, 100, 50, 46.680259762211165, 799, 28, 0, 50022, 50758, 16
1000, 16, 10, 100, 50, 46.680259762211165, 757, 28, 0, 48386, 48362, 16
1000, 16, 10, 100, 50, 46.680259762211165, 754, 34, 0, 47688, 47958, 16
1000, 16, 10, 100, 50, 46.680259762211165, 798, 28, 0, 48793, 50678, 16
1000, 16, 10, 100, 50, 46.680259762211165, 819, 33, 0, 51284, 52261, 16
1000, 16, 10, 100, 50, 46.680259762211165, 756, 37, 0, 47059, 48162, 16
1000, 16, 10, 100, 50, 46.680259762211165, 780, 29, 0, 48407, 49583, 16
1000, 16, 10, 100, 50, 46.680259762211165, 779, 31, 0, 49983, 49613, 16
1000, 16, 10, 100, 50, 46.680259762211165, 758, 36, 0, 48156, 48389, 16
1000, 16, 10, 100, 50, 46.680259762211165, 815, 31, 0, 50733, 52111, 16
1000, 16, 10, 100, 50, 46.680259762211165, 709, 31, 0, 46218, 45379, 16
1000, 16, 10, 100, 50, 46.680259762211165, 794, 24, 0, 50548, 50513, 16
1000, 16, 10, 100, 50, 46.680259762211165, 781, 29, 0, 49082, 49767, 16
1000, 16, 10, 100, 50, 46.680259762211165, 762, 32, 0, 47932, 48661, 16
1000, 16, 10, 100, 50, 46.680259762211165, 771, 37, 0, 48533, 49434, 16
1000, 16, 10, 100, 50, 46.680259762211165, 718, 48, 0, 44961, 45737, 16
1000, 16, 10, 100, 50, 46.680259762211165, 738, 32, 0, 46133, 47059, 16
1000, 16, 10, 100, 50, 46.680259762211165, 762, 51, 0, 47506, 48642, 16
1000, 16, 10, 100, 50, 46.680259762211165, 751, 38, 0, 47109, 47941, 16
1000, 16, 10, 100, 50, 46.680259762211165, 756, 35, 0, 47474, 48239, 16
1000, 16, 10, 100, 50, 46.680259762211165, 786, 29, 0, 49283, 50147, 16
1000, 16, 10, 100, 50, 46.680259762211165, 757, 26, 0, 46654, 48311, 16
1000, 16, 10, 100, 50, 46.680259762211165, 754, 26, 0, 47296, 48063, 16
1000, 16, 10, 100, 50, 46.680259762211165, 746, 32, 0, 47037, 47478, 16
1000, 16, 10, 100, 50, 46.680259762211165, 812, 28, 0, 49909, 51885, 16
1000, 16, 10, 100, 50, 46.680259762211165, 759, 23, 0, 47696, 48377, 16
1000, 16, 10, 100, 50, 46.680259762211165, 772, 24, 0, 48451, 49400, 16
