1000, 8, 10, 100, 50, 93.46173465233007, 770, 70, 0, 185001, 79873, 8
1000, 8, 10, 100, 50, 93.46173465233007, 784, 59, 0, 188890, 81409, 8
1000, 8, 10, 100, 50, 93.46173465233007, 788, 38, 0, 189756, 81607, 8
1000, 8, 10, 100, 50, 93.46173465233007, 817, 60, 0, 189143, 84848, 8
1000, 8, 10, 100, 50, 93.46173465233007, 830, 95, 0, 195370, 86188, 8
1000, 8, 10, 100, 50, 93.46173465233007, 752, 70, 0, 186411, 78093, 8
1000, 8, 10, 100, 50, 93.46173465233007, 788, 88, 0, 189672, 81743, 8
1000, 8, 10, 100, 50, 93.46173465233007, 818, 41, 0, 196516, 84860, 8
1000, 8, 10, 100, 50, 93.46173465233007, 775, 49, 0, 189781, 80683, 8
1000, 8, 10, 100, 50, 93.46173465233007, 728, 81, 0, 176267, 75585, 8
1000, 8, 10, 100, 50, 93.46173465233007, 813, 50, 0, 200894, 84327, 8
1000, 8, 10, 100, 50, 93.46173465233007, 808, 51, 0, 187405, 83657, 8
1000, 8, 10, 100, 50, 93.46173465233007, 687, 105, 0, 165832, 71212, 8
1000, 8, 10, 100, 50, 93.46173465233007, 725, 47, 0, 177127, 75355, 8
1000, 8, 10, 100, 50, 93.46173465233007, 802, 31, 0, 185707, 83377, 8
1000, 8, 10, 100, 50, 93.46173465233007, 710, 62, 0, 180952, 73642, 8
1000, 8, 10, 100, 50, 93.46173465233007, 749, 76, 0, 179536, 77628, 8
1000, 8, 10, 100, 50, 93.46173465233007, 827, 61, 0, 197237, 85536, 8
1000, 8, 10, 100, 50, 93.46173465233007, 778, 71, 0, 195343, 80643, 8
1000, 8, 10, 100, 50, 93.46173465233007, 721, 47, 0, 180009, 74813, 8
1000, 8, 10, 100, 50, 93.46173465233007, 774, 79, 0, 186354, 80425, 8
1000, 8, 10, 100, 50, 93.46173465233007, 862, 81, 0, 204924, 89514, 8
1000, 8, 10, 100, 50, 93.46173465233007, 740, 41, 0, 183105, 77012, 8
1000, 8, 10, 100, 50, 93.46173465233007, 844, 59, 0, 201690, 87505, 8
1000, 8, 10, 100, 50, 93.46173465233007, 704, 59, 0, 175096, 73242, 8
1000, 8, 10, 100, 50, 93.46173465233007, 733, 60, 0, 171798, 75848, 8
1000, 8, 10, 100, 50, 93.46173465233007, 741, 48, 0, 176994, 76771, 8
1000, 8, 10, 100, 50, 93.46173465233007, 854, 55, 0, 203666, 88467, 8
1000, 8, 10, 100, 50, 93.46173465233007, 751, 86, 0, 185358, 77821, 8
1000, 8, 10, 100, 50, 93.46173465233007, 781, 52, 0, 180388, 81179, 8
1000, 8, 10, 100, 50, 93.46173465233007, 908, 50, 0, 215211, 93797, 8
1000, 8, 10, 100, 50, 93.46173465233007, 722, 38, 0, 171602, 74963, 8
1000, 8, 10, 100, 50, 93.46173465233007, 801, 100, 0, 190650, 83074, 8
