1000, 32, 0, 1, 0, 182, 100.0, 0, 0, 51, 0, 2, 215.0, 232.0, 0.8465116279069768, 0.7844827586206896, 0, 32, 198
1000, 32, 0, 1, 0, 302, 100.0, 0, 0, 86, 0, 2, 215.0, 232.0, 1.4046511627906977, 1.3017241379310345, 0, 32, 307
1000, 32, 0, 1, 0, 224, 100.0, 0, 0, 129, 0, 2, 215.0, 232.0, 1.041860465116279, 0.9655172413793104, 0, 32, 226
1000, 32, 0, 1, 0, 190, 100.0, 0, 0, 20, 0, 2, 215.0, 232.0, 0.8837209302325582, 0.8189655172413793, 0, 32, 240
1000, 32, 0, 1, 0, 194, 100.0, 0, 0, 89, 0, 2, 215.0, 232.0, 0.9023255813953488, 0.8362068965517241, 0, 32, 196
1000, 32, 0, 1, 0, 284, 100.0, 0, 0, 65, 0, 2, 215.0, 232.0, 1.3209302325581396, 1.2241379310344827, 0, 32, 297
1000, 32, 0, 1, 0, 202, 100.0, 0, 0, 26, 0, 2, 215.0, 232.0, 0.9395348837209302, 0.8706896551724138, 0, 32, 206
1000, 32, 0, 1, 0, 224, 100.0, 0, 0, 54, 0, 2, 215.0, 232.0, 1.041860465116279, 0.9655172413793104, 0, 32, 272
1000, 32, 0, 1, 0, 197, 100.0, 0, 0, 50, 0, 2, 215.0, 232.0, 0.9162790697674419, 0.8491379310344828, 0, 32, 217
1000, 32, 0, 1, 0, 197, 100.0, 0, 0, 56, 0, 2, 215.0, 232.0, 0.9162790697674419, 0.8491379310344828, 0, 32, 241
1000, 32, 0, 1, 0, 209, 100.0, 0, 0, 85, 0, 2, 215.0, 232.0, 0.9720930232558139, 0.9008620689655172, 0, 32, 209
1000, 32, 0, 1, 0, 324, 100.0, 0, 0, 61, 0, 2, 215.0, 232.0, 1.5069767441860464, 1.396551724137931, 0, 32, 342
1000, 32, 0, 1, 0, 242, 100.0, 0, 0, 56, 0, 2, 215.0, 232.0, 1.1255813953488372, 1.043103448275862, 0, 32, 250
1000, 32, 0, 1, 0, 304, 100.0, 0, 0, 50, 0, 2, 215.0, 232.0, 1.413953488372093, 1.3103448275862069, 0, 32, 314
1000, 32, 0, 1, 0, 271, 100.0, 0, 0, 54, 0, 2, 215.0, 232.0, 1.2604651162790699, 1.168103448275862, 0, 32, 308
1000, 32, 0, 1, 0, 235, 100.0, 0, 0, 27, 0, 2, 215.0, 232.0, 1.0930232558139534, 1.0129310344827587, 0, 32, 237
1000, 32, 0, 1, 0, 347, 100.0, 0, 0, 122, 0, 2, 215.0, 232.0, 1.613953488372093, 1.4956896551724137, 0, 32, 351
1000, 32, 0, 1, 0, 227, 100.0, 0, 0, 65, 0, 2, 215.0, 232.0, 1.0558139534883721, 0.978448275862069, 0, 32, 230
1000, 32, 0, 1, 0, 279, 100.0, 0, 0, 99, 0, 2, 215.0, 232.0, 1.2976744186046512, 1.2025862068965518, 0, 32, 285
1000, 32, 0, 1, 0, 202, 100.0, 0, 0, 79, 0, 2, 215.0, 232.0, 0.9395348837209302, 0.8706896551724138, 0, 32, 222
1000, 32, 0, 1, 0, 203, 100.0, 0, 0, 59, 0, 2, 215.0, 232.0, 0.9441860465116279, 0.875, 0, 32, 250
1000, 32, 0, 1, 0, 256, 100.0, 0, 0, 39, 0, 2, 215.0, 232.0, 1.1906976744186046, 1.103448275862069, 0, 32, 272
1000, 32, 0, 1, 0, 219, 100.0, 0, 0, 63, 0, 2, 215.0, 232.0, 1.0186046511627906, 0.9439655172413793, 0, 32, 236
1000, 32, 0, 1, 0, 239, 100.0, 0, 0, 108, 0, 2, 215.0, 232.0, 1.1116279069767443, 1.0301724137931034, 0, 32, 250
1000, 32, 0, 1, 0, 250, 100.0, 0, 0, 101, 0, 2, 215.0, 232.0, 1.1627906976744187, 1.0775862068965518, 0, 32, 281
1000, 32, 0, 1, 0, 197, 100.0, 0, 0, 94, 0, 2, 215.0, 232.0, 0.9162790697674419, 0.8491379310344828, 0, 32, 199
1000, 32, 0, 1, 0, 220, 100.0, 0, 0, 88, 0, 2, 215.0, 232.0, 1.0232558139534884, 0.9482758620689655, 0, 32, 231
1000, 32, 0, 1, 0, 214, 100.0, 0, 0, 35, 0, 2, 215.0, 232.0, 0.9953488372093023, 0.9224137931034483, 0, 32, 216
1000, 32, 0, 1, 0, 259, 100.0, 0, 0, 67, 0, 2, 215.0, 232.0, 1.2046511627906977, 1.1163793103448276, 0, 32, 282
1000, 32, 0, 1, 0, 193, 100.0, 0, 0, 49, 0, 2, 215.0, 232.0, 0.8976744186046511, 0.8318965517241379, 0, 32, 193
1000, 32, 0, 1, 0, 203, 100.0, 0, 0, 64, 0, 2, 215.0, 232.0, 0.9441860465116279, 0.875, 0, 32, 228
1000, 32, 0, 1, 0, 221, 100.0, 0, 0, 74, 0, 2, 215.0, 232.0, 1.027906976744186, 0.9525862068965517, 0, 32, 234
1000, 32, 0, 1, 0, 247, 100.0, 0, 0, 38, 0, 2, 215.0, 232.0, 1.1488372093023256, 1.0646551724137931, 0, 32, 265
1000, 32, 0, 1, 0, 243, 100.0, 0, 0, 34, 0, 2, 215.0, 232.0, 1.130232558139535, 1.0474137931034482, 0, 32, 275
1000, 32, 0, 1, 0, 222, 100.0, 0, 0, 48, 0, 2, 215.0, 232.0, 1.0325581395348837, 0.9568965517241379, 0, 32, 246
1000, 32, 0, 1, 0, 219, 100.0, 0, 0, 38, 0, 2, 215.0, 232.0, 1.0186046511627906, 0.9439655172413793, 0, 32, 235
1000, 32, 0, 1, 0, 187, 100.0, 0, 0, 14, 0, 2, 215.0, 232.0, 0.8697674418604651, 0.8060344827586207, 0, 32, 198
1000, 32, 0, 1, 0, 193, 100.0, 0, 0, 97, 0, 2, 215.0, 232.0, 0.8976744186046511, 0.8318965517241379, 0, 32, 208
1000, 32, 0, 1, 0, 237, 100.0, 0, 0, 136, 0, 2, 215.0, 232.0, 1.1023255813953488, 1.021551724137931, 0, 32, 256
1000, 32, 0, 1, 0, 201, 100.0, 0, 0, 27, 0, 2, 215.0, 232.0, 0.9348837209302325, 0.8663793103448276, 0, 32, 229
1000, 32, 0, 1, 0, 238, 100.0, 0, 0, 49, 0, 2, 215.0, 232.0, 1.1069767441860465, 1.0258620689655173, 0, 32, 258
1000, 32, 0, 1, 0, 361, 100.0, 0, 0, 127, 0, 2, 215.0, 232.0, 1.6790697674418604, 1.5560344827586208, 0, 32, 362
1000, 32, 0, 1, 0, 195, 100.0, 0, 0, 42, 0, 2, 215.0, 232.0, 0.9069767441860465, 0.8405172413793104, 0, 32, 201
1000, 32, 0, 1, 0, 274, 100.0, 0, 0, 43, 0, 2, 215.0, 232.0, 1.2744186046511627, 1.1810344827586208, 0, 32, 311
1000, 32, 0, 1, 0, 224, 100.0, 0, 0, 44, 0, 2, 215.0, 232.0, 1.041860465116279, 0.9655172413793104, 0, 32, 229
1000, 32, 0, 1, 0, 231, 100.0, 0, 0, 46, 0, 2, 215.0, 232.0, 1.0744186046511628, 0.9956896551724138, 0, 32, 285
1000, 32, 0, 1, 0, 227, 100.0, 0, 0, 95, 0, 2, 215.0, 232.0, 1.0558139534883721, 0.978448275862069, 0, 32, 296
1000, 32, 0, 1, 0, 194, 100.0, 0, 0, 57, 0, 2, 215.0, 232.0, 0.9023255813953488, 0.8362068965517241, 0, 32, 197
1000, 32, 0, 1, 0, 202, 100.0, 0, 0, 30, 0, 2, 215.0, 232.0, 0.9395348837209302, 0.8706896551724138, 0, 32, 234
1000, 32, 0, 1, 0, 249, 100.0, 0, 0, 56, 0, 2, 215.0, 232.0, 1.158139534883721, 1.0732758620689655, 0, 32, 270
1000, 32, 0, 1, 0, 244, 100.0, 0, 0, 19, 0, 2, 215.0, 232.0, 1.1348837209302325, 1.0517241379310345, 0, 32, 263
