1000, 256, 0, 1, 0, 34, 100.0, 0, 0, 228, 0, 115877, 26.0, 28.0, 1.3076923076923077, 1.2142857142857142, 0, 256, 46
1000, 256, 0, 1, 0, 33, 100.0, 0, 0, 234, 0, 188469, 26.0, 28.0, 1.2692307692307692, 1.1785714285714286, 0, 256, 48
1000, 256, 0, 1, 0, 33, 100.0, 0, 0, 240, 0, 104825, 26.0, 28.0, 1.2692307692307692, 1.1785714285714286, 0, 256, 39
1000, 256, 0, 1, 0, 30, 100.0, 0, 0, 222, 0, 223636, 26.0, 28.0, 1.1538461538461537, 1.0714285714285714, 0, 256, 37
1000, 256, 0, 1, 0, 39, 100.0, 0, 0, 336, 0, 385272, 26.0, 28.0, 1.5, 1.3928571428571428, 0, 256, 48
1000, 256, 0, 1, 0, 31, 100.0, 0, 0, 234, 0, 220254, 26.0, 28.0, 1.1923076923076923, 1.1071428571428572, 0, 256, 36
1000, 256, 0, 1, 0, 38, 100.0, 0, 0, 270, 0, 155638, 26.0, 28.0, 1.4615384615384615, 1.3571428571428572, 0, 256, 58
1000, 256, 0, 1, 0, 35, 100.0, 0, 0, 252, 0, 225036, 26.0, 28.0, 1.3461538461538463, 1.25, 0, 256, 50
1000, 256, 0, 1, 0, 33, 100.0, 0, 0, 246, 0, 223420, 26.0, 28.0, 1.2692307692307692, 1.1785714285714286, 0, 256, 39
1000, 256, 0, 1, 0, 40, 100.0, 0, 0, 318, 0, 411033, 26.0, 28.0, 1.5384615384615385, 1.4285714285714286, 0, 256, 58
