1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 2, 4971, 5115, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 2, 1, 3581, 3996, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 4, 2, 2, 5523, 5870, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 2, 6360, 6556, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 4, 1, 2, 8442, 8585, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 2, 6091, 6293, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 5, 1, 2, 11013, 11189, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 4, 1, 2, 8715, 9009, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 1, 5597, 5849, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 1, 5349, 5577, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 2, 6740, 6839, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 1, 6615, 6871, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 1, 5554, 5603, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 4, 2, 1, 7933, 8256, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 4, 1, 2, 9850, 10167, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 2, 4211, 4500, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 4, 1, 2, 7961, 8024, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 2, 5995, 6123, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 2, 5015, 5231, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 4, 1, 2, 7720, 7793, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 1, 5443, 5511, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 4, 1, 2, 8577, 8645, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 4, 1, 2, 8135, 8200, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 2, 5267, 5540, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 1, 6529, 6693, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 2, 2, 5138, 5399, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 5, 1, 2, 10345, 10453, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 2, 6502, 6659, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 2, 5992, 6245, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 2, 6689, 6889, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 2, 5578, 5811, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 1, 6448, 6522, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 2, 6051, 6330, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 2, 5704, 5880, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 1, 6291, 6399, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 2, 4997, 5139, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 5, 1, 2, 10103, 10332, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 4, 1, 1, 9093, 9164, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 2, 2, 4949, 5202, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 4, 1, 2, 9315, 9447, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 2, 6641, 6773, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 4, 1, 1, 6980, 7234, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 1, 5186, 5432, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 1, 6058, 6309, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 2, 2, 5317, 5616, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 1, 5756, 5968, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 3, 1, 1, 6444, 6642, 256
1000, 256, 10, 100, 50, 2.8083033983338375, 4, 1, 2, 8000, 8130, 256
