1000,1,10,100,50,748.3970443550074,764.47,222.34,1,147900.33,45868.8,1,q73,sonfalse,trafficfalse
1000,1,10,100,50,748.3970443550074,766.37,202.1,1,41812.57,30655.2,1,q54,sonfalse,trafficfalse
1000,1,10,100,50,748.3970443550074,777.42,157.15,1,15.38,15548,1,q17,sonfalse,trafficfalse
1000,1,10,100,50,748.3970443550074,781.08,296.7,1,78.2,54675.6,1,q87,sonfalse,trafficfalse
1000,1,10,100,50,748.3970443550074,791.72,143.57,1,33326.17,15834.4,1,q22,sonfalse,trafficfalse
1000,2,10,100,50,374.1484470606496,414.94,148.75,0,220059.54,24930.3,2,q73,sonfalse,trafficfalse
1000,2,10,100,50,374.1484470606496,420.72,100.27,0,22.4,8425.95,2,q17,sonfalse,trafficfalse
1000,2,10,100,50,374.1484470606496,425.38,89.12,0,49732.99,8518.93,2,q22,sonfalse,trafficfalse
1000,2,10,100,50,374.1484470606496,426.63,148.5,0,62402.39,17086.16,2,q54,sonfalse,trafficfalse
1000,2,10,100,50,374.1484470606496,427.79,182.24,0,115.67,29983.78,2,q87,sonfalse,trafficfalse
1000,4,10,100,50,187.02407306215326,223.67,82,0,251974.12,13478.15,4,q73,sonfalse,trafficfalse
1000,4,10,100,50,187.02407306215326,225.24,99.28,0,136.86,15839.74,4,q87,sonfalse,trafficfalse
1000,4,10,100,50,187.02407306215326,227.85,63.98,0,27.51,4576.77,4,q17,sonfalse,trafficfalse
1000,4,10,100,50,187.02407306215326,232.38,79.42,0,75963.9,9336.5,4,q54,sonfalse,trafficfalse
1000,4,10,100,50,187.02407306215326,232.95,59.16,0,58873.91,4678.57,4,q22,sonfalse,trafficfalse
1000,8,10,100,50,93.46173465233007,118.34,33.16,0,29.47,2389.88,8,q17,sonfalse,trafficfalse
1000,8,10,100,50,93.46173465233007,120.53,46.38,0,79631.26,4869.84,8,q54,sonfalse,trafficfalse
1000,8,10,100,50,93.46173465233007,120.79,33.24,0,62086.64,2439.8,8,q22,sonfalse,trafficfalse
1000,8,10,100,50,93.46173465233007,121.33,45.73,0,283908.33,7353.38,8,q73,sonfalse,trafficfalse
1000,8,10,100,50,93.46173465233007,121.64,54.77,0,147.9,8598.4,8,q87,sonfalse,trafficfalse
1000,16,10,100,50,46.68025976221119,61.91,19.63,0,63831.82,1263.9,16,q22,sonfalse,trafficfalse
1000,16,10,100,50,46.68025976221119,64.45,29.64,0,158.98,4606.81,16,q87,sonfalse,trafficfalse
1000,16,10,100,50,46.68025976221119,64.47,19.33,0,31.82,1317.15,16,q17,sonfalse,trafficfalse
1000,16,10,100,50,46.68025976221119,65.16,23.24,0,88435.05,2658.29,16,q54,sonfalse,trafficfalse
1000,16,10,100,50,46.68025976221119,66.15,25.45,0,313382.23,4049.97,16,q73,sonfalse,trafficfalse
1000,32,10,100,50,23.28889922555662,32.26,10.99,0,30.69,673.34,32,q17,sonfalse,trafficfalse
1000,32,10,100,50,23.28889922555662,32.57,10.62,0,66475.59,679.1,32,q22,sonfalse,trafficfalse
1000,32,10,100,50,23.28889922555662,33.16,13.57,0,89868.19,1384.7,32,q54,sonfalse,trafficfalse
1000,32,10,100,50,23.28889922555662,33.3,15.56,0,163.98,2432,32,q87,sonfalse,trafficfalse
1000,32,10,100,50,23.28889922555662,33.44,13.71,0,316443.66,2092.31,32,q73,sonfalse,trafficfalse
1000,64,10,100,50,11.591923658404895,16.71,8.57,0,164.6,1272.21,64,q87,sonfalse,trafficfalse
1000,64,10,100,50,11.591923658404895,16.84,7.23,0,90704.2,733.82,64,q54,sonfalse,trafficfalse
1000,64,10,100,50,11.591923658404895,16.96,7.55,0,322243.09,1104.39,64,q73,sonfalse,trafficfalse
1000,64,10,100,50,11.591923658404895,17.07,6.41,0,32.18,370.11,64,q17,sonfalse,trafficfalse
1000,64,10,100,50,11.591923658404895,17.25,6.02,0,71291.59,373.59,64,q22,sonfalse,trafficfalse
1000,128,10,100,50,5.7406289756332125,8.34,3.75,0,89274.32,390.29,128,q54,sonfalse,trafficfalse
1000,128,10,100,50,5.7406289756332125,8.36,3.9,0,319784.05,589.02,128,q73,sonfalse,trafficfalse
1000,128,10,100,50,5.7406289756332125,8.4,3.29,0,69828.04,196.39,128,q22,sonfalse,trafficfalse
1000,128,10,100,50,5.7406289756332125,8.43,3.12,0,33.11,197.54,128,q17,sonfalse,trafficfalse
1000,128,10,100,50,5.7406289756332125,8.56,4.4,0,170.55,707.09,128,q87,sonfalse,trafficfalse
1000,256,10,100,50,2.8083033983338366,4.04,1.6,0,31.72,105.45,256,q17,sonfalse,trafficfalse
1000,256,10,100,50,2.8083033983338366,4.08,2.04,0,321797.01,323.83,256,q73,sonfalse,trafficfalse
1000,256,10,100,50,2.8083033983338366,4.12,2.32,0,165.35,379.34,256,q87,sonfalse,trafficfalse
1000,256,10,100,50,2.8083033983338366,4.13,1.94,0,91822.7,218.38,256,q54,sonfalse,trafficfalse
1000,256,10,100,50,2.8083033983338366,4.16,1.68,0,72511.34,110.65,256,q22,sonfalse,trafficfalse
