1000,1,10,100,50,748.3970443550074,785.7,155.41,1,2,15716,1,q17,sontrue,traffictrue
1000,128,10,100,50,5.7406289756332125,6.45,1.67,2.48,1.74,301.65,128,q17,sontrue,traffictrue
1000,16,10,100,50,46.68025976221119,54.69,11.4,11.57,1.96,1138.18,16,q17,sontrue,traffictrue
1000,2,10,100,50,374.1484470606496,415.47,82.21,65.14,2,8324.14,2,q17,sontrue,traffictrue
1000,256,10,100,50,2.8083033983338366,3.4,1.16,1.69,1.59,450.23,256,q17,sontrue,traffictrue
1000,32,10,100,50,23.28889922555662,26.51,6.06,7.13,1.93,592.45,32,q17,sontrue,traffictrue
1000,4,10,100,50,187.02407306215326,212.55,44.94,34.32,2,4275.59,4,q17,sontrue,traffictrue
1000,64,10,100,50,11.591923658404895,12.78,3.16,4.56,1.86,350.36,64,q17,sontrue,traffictrue
1000,8,10,100,50,93.46173465233007,106.92,20,21.8,2,2169.7,8,q17,sontrue,traffictrue
1000,1,10,100,50,748.3970443550074,763.87,175.59,1,32069.19,22821.07,1,q22,sontrue,traffictrue
1000,128,10,100,50,5.7406289756332125,6.59,1.66,2.54,29235.3,12821.22,128,q22,sontrue,traffictrue
1000,16,10,100,50,46.68025976221119,54.49,11.29,12.3,34734.85,15729.01,16,q22,sontrue,traffictrue
1000,2,10,100,50,374.1484470606496,420.55,91.28,47.39,34877.57,19945.07,2,q22,sontrue,traffictrue
1000,256,10,100,50,2.8083033983338366,3.44,1.12,1.73,24204.88,10630.03,256,q22,sontrue,traffictrue
1000,32,10,100,50,23.28889922555662,26.36,6.25,6.75,33351.05,14824.33,32,q22,sontrue,traffictrue
1000,4,10,100,50,187.02407306215326,221.38,45.01,38.48,35910.83,18049.46,4,q22,sontrue,traffictrue
1000,64,10,100,50,11.591923658404895,13.21,3.17,4.2,32295.92,14235.72,64,q22,sontrue,traffictrue
1000,8,10,100,50,93.46173465233007,106.38,22.84,21.47,34217.87,16012.82,8,q22,sontrue,traffictrue
1000,1,10,100,50,748.3970443550074,770.68,215.69,1,40719.14,49329.05,1,q54,sontrue,traffictrue
1000,128,10,100,50,5.7406289756332125,6.68,2.23,2.54,37817.59,31073.83,128,q54,sontrue,traffictrue
1000,16,10,100,50,46.68025976221119,52.92,15.36,12.13,42822.33,36190.46,16,q54,sontrue,traffictrue
1000,2,10,100,50,374.1484470606496,419.36,116.29,52.8,43035.26,44192.21,2,q54,sontrue,traffictrue
1000,256,10,100,50,2.8083033983338366,3.55,1.24,1.65,32367.09,26609.96,256,q54,sontrue,traffictrue
1000,32,10,100,50,23.28889922555662,26.29,7.41,7.55,42184.72,35031.63,32,q54,sontrue,traffictrue
1000,4,10,100,50,187.02407306215326,208.91,60.24,35.83,42494.24,39198.01,4,q54,sontrue,traffictrue
1000,64,10,100,50,11.591923658404895,13.29,4.04,4.41,41253.69,34093.13,64,q54,sontrue,traffictrue
1000,8,10,100,50,93.46173465233007,103.85,28.31,18.95,42359.78,36895.63,8,q54,sontrue,traffictrue
1000,1,10,100,50,748.3970443550074,783.59,233.99,1,150095.6,81402.46,1,q73,sontrue,traffictrue
1000,128,10,100,50,5.7406289756332125,6.51,2.26,2.52,132529.88,55638.41,128,q73,sontrue,traffictrue
1000,16,10,100,50,46.68025976221119,53.8,15.36,11.56,158905.09,67434.28,16,q73,sontrue,traffictrue
1000,2,10,100,50,374.1484470606496,418.81,130.43,47.21,158171.31,75826.28,2,q73,sontrue,traffictrue
1000,256,10,100,50,2.8083033983338366,3.41,1.29,1.75,111503.89,46684.32,256,q73,sontrue,traffictrue
1000,32,10,100,50,23.28889922555662,25.59,7.7,7.44,148492.51,61969.82,32,q73,sontrue,traffictrue
1000,4,10,100,50,187.02407306215326,217.43,59.12,35.73,164425.05,72465.99,4,q73,sontrue,traffictrue
1000,64,10,100,50,11.591923658404895,12.93,4.39,4.32,145128.09,60673.23,64,q73,sontrue,traffictrue
1000,8,10,100,50,93.46173465233007,107.67,34.08,21.78,160275.3,68434.52,8,q73,sontrue,traffictrue
1000,1,10,100,50,748.3970443550074,765.38,295.86,1,10,53610.54,1,q87,sontrue,traffictrue
1000,128,10,100,50,5.7406289756332125,6.72,2.83,2.51,9.31,1071.25,128,q87,sontrue,traffictrue
1000,16,10,100,50,46.68025976221119,52.9,18.97,12.02,9.88,3865.46,16,q87,sontrue,traffictrue
1000,2,10,100,50,374.1484470606496,414.99,161.72,47.5,9.96,29120.18,2,q87,sontrue,traffictrue
1000,256,10,100,50,2.8083033983338366,3.51,1.55,1.77,9.05,1579.1,256,q87,sontrue,traffictrue
1000,32,10,100,50,23.28889922555662,26.6,10.15,7.07,9.71,2089.98,32,q87,sontrue,traffictrue
1000,4,10,100,50,187.02407306215326,212.8,72.07,33.17,9.98,14990.46,4,q87,sontrue,traffictrue
1000,64,10,100,50,11.591923658404895,13.1,5.18,4.19,9.57,1250.86,64,q87,sontrue,traffictrue
1000,8,10,100,50,93.46173465233007,106.32,38.31,21.29,9.94,7560.29,8,q87,sontrue,traffictrue
