1, 100, 1, 1, 100, 50, 517.2335515036123, 463, 459, 1, 133107, 6087, 1, 43, 43, 463
2, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 131098, 6019, 0, 42, 43, 459
3, 100, 1, 1, 100, 50, 517.2335515036123, 463, 280, 1, 132032, 6091, 1, 43, 43, 463
4, 100, 1, 1, 100, 50, 517.2335515036123, 0, 371, 1, 130949, 6029, 0, 43, 43, 459
5, 100, 1, 1, 100, 50, 517.2335515036123, 0, 387, 1, 131619, 6022, 0, 43, 43, 459
6, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 131549, 6045, 0, 30, 43, 459
7, 100, 1, 1, 100, 50, 517.2335515036123, 463, 312, 1, 131987, 6081, 1, 43, 43, 463
8, 100, 1, 1, 100, 50, 517.2335515036123, 0, 425, 1, 128341, 5917, 0, 43, 43, 450
9, 100, 1, 1, 100, 50, 517.2335515036123, 463, 387, 1, 132120, 6098, 1, 43, 43, 463
10, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 129872, 5965, 0, 39, 43, 454
11, 100, 1, 1, 100, 50, 517.2335515036123, 463, 437, 1, 131843, 6111, 1, 43, 43, 463
12, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 128761, 5909, 0, 35, 43, 450
13, 100, 1, 1, 100, 50, 517.2335515036123, 463, 360, 1, 132269, 6087, 1, 43, 43, 463
14, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 129524, 5967, 0, 40, 43, 454
15, 100, 1, 1, 100, 50, 517.2335515036123, 0, 373, 1, 131085, 6030, 0, 43, 43, 459
16, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 130726, 6050, 0, 41, 43, 459
17, 100, 1, 1, 100, 50, 517.2335515036123, 0, 334, 1, 131128, 6041, 0, 43, 43, 459
18, 100, 1, 1, 100, 50, 517.2335515036123, 463, 432, 1, 132485, 6092, 1, 43, 43, 463
19, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 129384, 5976, 0, 41, 43, 454
20, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 131136, 6032, 0, 41, 43, 459
21, 100, 1, 1, 100, 50, 517.2335515036123, 463, 452, 1, 132152, 6094, 1, 43, 43, 463
22, 100, 1, 1, 100, 50, 517.2335515036123, 0, 376, 1, 131036, 6028, 0, 43, 43, 459
23, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 131216, 6048, 0, 36, 43, 459
24, 100, 1, 1, 100, 50, 517.2335515036123, 463, 407, 1, 131538, 6096, 1, 43, 43, 463
25, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 128688, 5905, 0, 30, 43, 450
26, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 128571, 5914, 0, 42, 43, 450
27, 100, 1, 1, 100, 50, 517.2335515036123, 0, 321, 1, 130776, 6048, 0, 43, 43, 459
28, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 128706, 5974, 0, 28, 43, 454
29, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 130452, 6040, 0, 33, 43, 459
30, 100, 1, 1, 100, 50, 517.2335515036123, 463, 434, 1, 132124, 6091, 1, 43, 43, 463
31, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 127265, 5849, 0, 39, 43, 445
32, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 128939, 5936, 0, 27, 43, 450
33, 100, 1, 1, 100, 50, 517.2335515036123, 0, 431, 1, 129139, 5990, 0, 43, 43, 454
34, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 131550, 6022, 0, 42, 43, 459
35, 100, 1, 1, 100, 50, 517.2335515036123, 463, 336, 1, 131447, 6098, 1, 43, 43, 463
36, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 131148, 6017, 0, 42, 43, 459
37, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 126278, 5853, 0, 39, 43, 445
38, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 130934, 6023, 0, 30, 43, 459
39, 100, 1, 1, 100, 50, 517.2335515036123, 0, 329, 1, 131240, 6033, 0, 43, 43, 459
40, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 129454, 5969, 0, 28, 43, 454
41, 100, 1, 1, 100, 50, 517.2335515036123, 463, 363, 1, 131535, 6082, 1, 43, 43, 463
42, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 130087, 5963, 0, 30, 43, 454
43, 100, 1, 1, 100, 50, 517.2335515036123, 463, 410, 1, 132030, 6080, 1, 43, 43, 463
44, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 128639, 5912, 0, 29, 43, 451
45, 100, 1, 1, 100, 50, 517.2335515036123, 0, 407, 1, 131265, 6029, 0, 43, 43, 459
46, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 131517, 6022, 0, 32, 43, 459
47, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 129298, 5969, 0, 40, 43, 454
48, 100, 1, 1, 100, 50, 517.2335515036123, 0, 404, 1, 131323, 6040, 0, 43, 43, 459
49, 100, 1, 1, 100, 50, 517.2335515036123, 0, 328, 1, 130809, 6032, 0, 43, 43, 459
50, 100, 1, 1, 100, 50, 517.2335515036123, 463, 370, 1, 132124, 6072, 1, 43, 43, 463
51, 100, 1, 1, 100, 50, 517.2335515036123, 463, 433, 1, 131664, 6080, 1, 43, 43, 463
52, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 128269, 5895, 0, 27, 43, 450
53, 100, 1, 1, 100, 50, 517.2335515036123, 463, 299, 1, 132384, 6089, 1, 43, 43, 463
54, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 130993, 6028, 0, 41, 43, 459
55, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 130728, 6032, 0, 31, 43, 459
56, 100, 1, 1, 100, 50, 517.2335515036123, 0, 426, 1, 128926, 5945, 0, 43, 43, 454
57, 100, 1, 1, 100, 50, 517.2335515036123, 0, 278, 1, 128262, 5936, 0, 43, 43, 450
58, 100, 1, 1, 100, 50, 517.2335515036123, 463, 379, 1, 132513, 6082, 1, 43, 43, 463
59, 100, 1, 1, 100, 50, 517.2335515036123, 0, 0, 1, 129786, 5972, 0, 41, 43, 454
60, 100, 1, 1, 100, 50, 517.2335515036123, 463, 360, 1, 132367, 6091, 1, 43, 43, 463
