728,1,4,11,10,10.0,62,70,0,1,0.0,1000,7,100,false,22
728,2,8,30,30,20.0,241,70,0,1,0.0,1000,7,100,false,22
728,3,11,96,100,28.0,677,70,0,1,0.0,1000,6,100,false,22
728,4,15,256,292,36.0,1579,70,0,1,0.0,1000,7,100,false,22
728,5,19,285,336,40.0,2960,70,0,1,0.0,1000,7,100,false,22
728,6,23,286,340,42.0,2961,70,0,1,0.0,1000,7,100,false,22
728,7,27,290,344,50.0,2978,70,0,1,0.0,1000,7,100,false,22
728,8,30,577,879,56.0,5459,70,0,1,0.0,1000,6,100,false,22
728,9,34,578,883,58.0,5464,70,0,1,0.0,1000,7,100,false,22
728,10,38,579,887,60.0,5467,70,0,1,0.0,1000,7,100,false,22
728,11,42,910,2701,66.0,15639,70,1,1,1.0,1000,7,100,false,22
728,12,46,932,2983,68.0,19583,70,1,1,1.0,1000,7,100,false,22
728,13,49,932,2986,68.0,19583,70,1,1,1.0,1000,6,100,false,22
728,14,53,932,2990,68.0,19583,70,1,1,1.0,1000,7,100,false,22
728,15,57,932,2994,68.0,19583,70,1,1,1.0,1000,7,100,false,22
728,16,61,933,2998,70.0,19588,70,1,1,1.0,1000,7,100,false,22
728,17,65,934,3002,72.0,19590,70,1,1,1.0,1000,7,100,false,22
728,18,68,934,3005,72.0,19590,70,1,1,1.0,1000,6,100,false,22
728,19,71,992,4961,74.0,23766,70,1,1,1.0,1000,7,100,false,22
728,20,75,995,5390,76.0,27951,70,1,1,1.0,1000,7,100,false,22
728,21,79,995,5394,76.0,27951,70,1,1,1.0,1000,7,100,false,22
728,22,83,998,6145,80.0,32162,70,1,1,1.0,1000,7,100,false,22
728,23,86,998,6148,80.0,32162,70,1,1,1.0,1000,6,100,false,22
728,24,89,998,6151,80.0,32162,70,1,1,1.0,1000,6,100,false,22
728,25,93,999,7394,84.0,40578,70,1,1,1.0,1000,7,100,false,22
728,26,97,999,7398,84.0,40578,70,1,1,1.0,1000,7,100,false,22
728,27,101,999,7649,86.0,44786,70,1,1,1.0,1000,7,100,false,22
728,28,105,999,7653,86.0,44786,70,1,1,1.0,1000,7,100,false,22
728,29,109,999,7825,88.0,48987,70,1,1,1.0,1000,7,100,false,22
728,30,113,999,9375,92.0,57403,70,1,1,1.0,1000,7,100,false,22
728,31,116,1000,10270,96.0,65825,70,1,1,1.0,1000,7,100,false,22
728,32,120,1000,10274,96.0,65825,70,1,1,1.0,1000,7,100,false,22
728,33,124,1000,10278,96.0,65825,70,1,1,1.0,1000,7,100,false,22
728,34,128,1000,10594,98.0,70039,70,1,1,1.0,1000,7,100,false,22
728,35,132,1000,10598,98.0,70039,70,1,1,1.0,1000,7,100,false,22
728,36,136,1000,11384,100.0,74253,70,1,1,1.0,1000,7,100,false,22
728,37,140,1000,11544,102.0,78467,70,1,1,1.0,1000,7,100,false,22
