726,1,3,4,3,6.0,10,70,0,1,0.0,1000,6,10,true,22
726,2,6,7,6,12.0,24,70,0,1,0.0,1000,6,10,true,22
726,3,9,10,9,18.0,35,70,0,1,0.0,1000,6,10,true,22
726,4,12,13,12,24.0,48,70,0,1,0.0,1000,6,10,true,22
726,5,15,16,15,30.0,56,70,0,1,0.0,1000,6,10,true,22
726,6,18,19,18,36.0,69,70,0,1,0.0,1000,6,10,true,22
726,7,21,22,21,42.0,79,70,0,1,0.0,1000,6,10,true,22
726,8,24,25,24,48.0,95,70,0,1,0.0,1000,6,10,true,22
726,9,27,28,27,54.0,113,70,0,1,0.0,1000,6,10,true,22
726,10,30,31,30,60.0,129,70,0,1,0.0,1000,6,10,true,22
726,11,33,34,33,66.0,147,70,0,1,0.0,1000,6,10,true,22
726,12,36,37,36,72.0,158,70,0,1,0.0,1000,6,10,true,22
726,13,39,40,39,78.0,175,70,0,1,0.0,1000,6,10,true,22
726,14,42,43,42,84.0,195,70,0,1,0.0,1000,6,10,true,22
726,15,45,45,45,88.0,203,70,0,1,0.0,1000,6,10,true,22
726,16,48,48,48,94.0,219,70,0,1,0.0,1000,6,10,true,22
726,17,52,51,52,100.0,230,70,0,1,0.0,1000,7,10,true,22
726,18,55,54,55,106.0,252,70,0,1,0.0,1000,6,10,true,22
726,19,58,57,58,112.0,265,70,0,1,0.0,1000,6,10,true,22
726,20,61,60,61,118.0,276,70,0,1,0.0,1000,6,10,true,22
726,21,65,64,65,126.0,284,70,0,1,0.0,1000,6,10,true,22
726,22,68,67,68,132.0,294,70,0,1,0.0,1000,6,10,true,22
726,23,71,69,71,136.0,306,70,0,1,0.0,1000,6,10,true,22
726,24,74,72,74,142.0,321,70,0,1,0.0,1000,6,10,true,22
726,25,77,75,77,148.0,335,70,0,1,0.0,1000,6,10,true,22
726,26,80,78,80,154.0,350,70,0,1,0.0,1000,6,10,true,22
726,27,84,82,84,162.0,368,70,0,1,0.0,1000,7,10,true,22
726,28,88,84,88,166.0,374,70,0,1,0.0,1000,7,10,true,22
726,29,91,87,91,172.0,391,70,0,1,0.0,1000,6,10,true,22
726,30,95,91,95,180.0,413,70,0,1,0.0,1000,7,10,true,22
726,31,98,365,440,188.0,1965,70,0,1,0.0,1000,6,10,true,22
726,32,101,367,443,192.0,1971,70,0,1,0.0,1000,6,10,true,22
726,33,104,422,544,198.0,2363,70,0,1,0.0,1000,7,10,true,22
726,34,106,423,546,200.0,2367,70,0,1,0.0,1000,6,10,true,22
726,35,110,425,550,204.0,2377,70,0,1,0.0,1000,7,10,true,22
726,36,113,427,553,208.0,2384,70,0,1,0.0,1000,6,10,true,22
726,37,116,429,556,212.0,2388,70,0,1,0.0,1000,6,10,true,22
726,38,119,430,559,214.0,2392,70,0,1,0.0,1000,6,10,true,22
726,39,122,432,562,218.0,2399,70,0,1,0.0,1000,6,10,true,22
726,40,125,434,565,222.0,2408,70,0,1,0.0,1000,6,10,true,22
726,41,128,435,568,224.0,2413,70,0,1,0.0,1000,6,10,true,22
726,42,131,437,571,228.0,2422,70,0,1,0.0,1000,6,10,true,22
726,43,134,438,574,230.0,2425,70,0,1,0.0,1000,6,10,true,22
726,44,137,439,577,232.0,2430,70,0,1,0.0,1000,6,10,true,22
726,45,140,441,580,236.0,2440,70,0,1,0.0,1000,6,10,true,22
726,46,144,444,584,242.0,2449,70,0,1,0.0,1000,7,10,true,22
726,47,147,445,587,244.0,2453,70,0,1,0.0,1000,6,10,true,22
726,48,150,446,590,246.0,2461,70,0,1,0.0,1000,7,10,true,22
726,49,153,447,593,248.0,2468,70,0,1,0.0,1000,6,10,true,22
726,50,156,449,596,252.0,2471,70,0,1,0.0,1000,6,10,true,22
726,51,159,451,599,256.0,2476,70,0,1,0.0,1000,6,10,true,22
726,52,162,453,602,260.0,2480,70,0,1,0.0,1000,6,10,true,22
726,53,165,454,605,262.0,2486,70,0,1,0.0,1000,6,10,true,22
726,54,168,454,608,262.0,2486,70,0,1,0.0,1000,6,10,true,22
726,55,171,456,611,266.0,2492,70,0,1,0.0,1000,6,10,true,22
726,56,174,458,614,270.0,2505,70,0,1,0.0,1000,6,10,true,22
726,57,177,460,617,274.0,2510,70,0,1,0.0,1000,6,10,true,22
726,58,180,462,620,278.0,2517,70,0,1,0.0,1000,6,10,true,22
726,59,183,464,623,282.0,2526,70,0,1,0.0,1000,6,10,true,22
726,60,186,465,626,284.0,2532,70,0,1,0.0,1000,6,10,true,22
726,61,189,466,629,286.0,2535,70,0,1,0.0,1000,6,10,true,22
726,62,192,467,632,288.0,2536,70,0,1,0.0,1000,6,10,true,22
726,63,195,468,635,290.0,2541,70,0,1,0.0,1000,6,10,true,22
726,64,198,469,638,292.0,2550,70,0,1,0.0,1000,6,10,true,22
726,65,201,471,641,296.0,2558,70,0,1,0.0,1000,6,10,true,22
726,66,204,473,644,300.0,2567,70,0,1,0.0,1000,6,10,true,22
726,67,207,601,919,307.0,3092,70,0,1,0.0,1000,6,10,true,22
726,68,210,604,922,313.0,3110,70,0,1,0.0,1000,6,10,true,22
726,69,213,605,925,315.0,3115,70,0,1,0.0,1000,6,10,true,22
726,70,216,608,928,321.0,3129,70,0,1,0.0,1000,7,10,true,22
726,71,219,609,931,323.0,3135,70,0,1,0.0,1000,6,10,true,22
726,72,222,610,934,325.0,3137,70,0,1,0.0,1000,6,10,true,22
726,73,225,611,937,327.0,3140,70,0,1,0.0,1000,6,10,true,22
726,74,228,612,940,329.0,3146,70,0,1,0.0,1000,6,10,true,22
726,75,231,612,943,329.0,3146,70,0,1,0.0,1000,6,10,true,22
726,76,234,614,946,333.0,3151,70,0,1,0.0,1000,6,10,true,22
726,77,237,616,949,337.0,3166,70,0,1,0.0,1000,6,10,true,22
726,78,240,617,952,339.0,3170,70,0,1,0.0,1000,6,10,true,22
726,79,243,819,1776,344.0,6611,70,0,1,0.0,1000,6,10,true,22
726,80,247,820,1780,346.0,6616,70,0,1,0.0,1000,6,10,true,22
726,81,251,821,1784,348.0,6616,70,0,1,0.0,1000,6,10,true,22
726,82,254,821,1787,348.0,6616,70,0,1,0.0,1000,6,10,true,22
726,83,257,821,1790,348.0,6616,70,0,1,0.0,1000,6,10,true,22
726,84,260,822,1793,350.0,6621,70,0,1,0.0,1000,6,10,true,22
726,85,263,822,1796,350.0,6621,70,0,1,0.0,1000,6,10,true,22
726,86,266,850,1985,353.0,6757,70,0,1,0.0,1000,6,10,true,22
726,87,269,850,1988,353.0,6757,70,0,1,0.0,1000,6,10,true,22
726,88,272,851,1991,355.0,6760,70,0,1,0.0,1000,6,10,true,22
726,89,275,851,1994,355.0,6760,70,0,1,0.0,1000,6,10,true,22
726,90,278,852,1997,357.0,6764,70,0,1,0.0,1000,6,10,true,22
726,91,281,852,2000,357.0,6764,70,0,1,0.0,1000,6,10,true,22
726,92,284,855,2003,363.0,6778,70,0,1,0.0,1000,6,10,true,22
726,93,287,855,2006,363.0,6778,70,0,1,0.0,1000,6,10,true,22
726,94,290,855,2009,363.0,6778,70,0,1,0.0,1000,6,10,true,22
726,95,293,855,2012,363.0,6778,70,0,1,0.0,1000,6,10,true,22
726,96,296,855,2015,363.0,6778,70,0,1,0.0,1000,6,10,true,22
726,97,299,857,2018,367.0,6787,70,0,1,0.0,1000,6,10,true,22
726,98,302,857,2021,367.0,6787,70,0,1,0.0,1000,6,10,true,22
726,99,305,859,2024,371.0,6797,70,0,1,0.0,1000,6,10,true,22
726,100,308,859,2027,371.0,6797,70,0,1,0.0,1000,6,10,true,22
726,101,311,859,2030,371.0,6797,70,0,1,0.0,1000,6,10,true,22
