500	1	3402.342
500	7	484.056
500	4	845.984
500	2	1709.466
500	3	1130.963
500	5	675.918
500	8	425.019
500	6	564.941
500	10	339.631
500	9	379.246
500	17	201.452
500	12	283.378
500	11	309.337
500	14	241.103
500	13	261.591
500	15	227.483
500	18	187.067
500	16	214.616
500	20	169.06
500	19	177.374
500	21	162.022
500	23	146.245
500	24	141.451
500	22	153.91
500	27	126.32
500	26	129.297
500	25	135.405
500	28	121.044
500	30	114.342
500	29	116.83
500	33	101.844
500	32	106.766
500	31	109.862
500	35	96.948
500	36	94.292
500	34	99.131
500	38	89.273
500	37	90.942
500	39	86.026
500	40	83.875
500	41	82.707
500	42	79.936
500	48	70.72
500	45	75.545
500	43	77.757
500	47	71.587
500	44	76.219
500	46	73.132
500	49	69.677
500	50	67.586
500	51	66.389
500	52	63.926
500	53	63.071
500	54	63.049
500	57	58.363
500	55	61.315
500	56	59.3
500	59	56.639
500	58	57.374
500	60	56.266
500	61	54.971
500	63	53.437
500	64	52.848
500	62	53.167
500	66	51.463
500	65	51.972
500	67	49.954
500	69	48.464
500	68	49.539
500	70	47.823
500	71	47.538
500	72	46.289
500	73	45.779
500	74	45.217
500	75	44.492
500	77	44.059
500	76	43.931
500	79	42.618
500	78	42.891
500	80	42.051
500	81	41.46
500	83	40.405
500	82	41.126
500	84	40.012
500	86	38.854
500	85	39.009
500	87	38.231
500	88	37.951
500	89	37.438
500	90	37.402
500	91	36.829
500	92	35.961
500	93	35.692
500	94	35.583
500	96	34.527
500	95	35.318
500	97	34.491
500	98	34.449
500	100	33.345
500	99	33.624
500	103	32.243
500	102	32.887
500	104	31.938
500	101	33.051
500	106	31.359
500	105	31.835
500	109	30.657
500	107	31.106
500	108	30.808
500	110	29.889
500	111	29.783
500	113	29.533
500	112	29.704
500	114	29.229
500	115	28.925
500	117	28.176
500	123	27.329
500	116	28.155
500	118	27.993
500	119	27.849
500	121	27.279
500	120	27.46
500	124	26.686
500	122	27.248
500	125	26.712
500	126	26.22
500	127	26.277
500	128	25.752
500	129	25.66
500	131	25.138
500	130	25.291
500	134	24.751
500	132	25.179
500	133	24.817
500	135	24.899
500	136	24.516
500	137	24.403
500	140	23.706
500	141	23.5
500	138	24.113
500	139	24.037
500	143	23.139
500	142	23.31
500	144	22.864
500	145	22.586
500	146	22.48
500	148	22.244
500	147	22.34
500	149	22.019
500	153	21.458
500	151	21.557
500	150	21.759
500	152	21.754
500	154	21.399
