1000	1	7422.431
1000	2	3995.5205
1000	3	2760.0616666666665
1000	5	1702.9416
1000	8	1096.16275
1000	4	2102.36275
1000	6	1452.2958333333333
1000	9	990.9394444444445
1000	7	1238.463714285714
1000	10	885.5928
1000	11	808.4433636363636
1000	12	751.7103333333333
1000	13	698.1260769230769
1000	14	646.1449285714286
1000	18	510.1684444444444
1000	17	536.6808235294118
1000	16	576.9408125
1000	15	605.3609333333334
1000	20	461.76745
1000	19	485.2398421052632
1000	21	441.2123333333334
1000	23	407.3614347826087
1000	22	423.1716818181818
1000	24	389.16495833333335
1000	25	373.3628
1000	26	360.3355384615385
1000	27	349.5911111111111
1000	28	336.0060357142857
1000	29	324.4844482758621
1000	30	315.21806666666663
1000	31	306.677064516129
1000	33	287.83639393939393
1000	32	296.90884375
1000	34	278.519
1000	35	272.3309428571429
1000	36	264.0688611111111
1000	37	258.3855945945946
1000	38	251.58323684210526
1000	39	246.5665641025641
1000	40	240.53209999999999
1000	41	236.17087804878048
1000	42	228.8355714285714
1000	43	223.57669767441863
1000	45	215.19744444444444
1000	44	219.1324318181818
1000	47	206.01689361702128
1000	46	210.28632608695654
1000	48	201.17927083333333
1000	50	194.79973999999999
1000	49	198.97234693877553
1000	51	191.2740392156863
1000	52	187.55
1000	54	180.46205555555554
1000	53	183.07764150943396
1000	55	176.12954545454545
1000	56	173.84526785714283
1000	57	172.45082456140352
1000	58	169.03291379310343
1000	59	166.39961016949152
1000	60	164.03053333333335
1000	61	160.16545901639344
1000	62	158.38029032258063
1000	63	155.50155555555554
1000	64	154.23340625
1000	66	150.22683333333333
1000	65	151.14066153846153
1000	68	145.32889705882351
1000	67	145.93298507462686
1000	69	142.1311884057971
1000	70	141.36607142857142
1000	71	138.2860281690141
1000	72	136.6569027777778
1000	73	135.90983561643836
1000	75	132.62993333333335
1000	74	134.25513513513513
1000	76	130.3835657894737
1000	78	127.16460256410257
1000	77	128.95774025974026
1000	79	126.14712658227847
1000	80	124.016975
1000	81	123.47855555555556
1000	82	120.82356097560975
1000	83	119.90734939759035
1000	84	118.57820238095238
1000	85	117.32921176470589
1000	86	116.04332558139535
1000	87	114.60350574712643
1000	88	113.45177272727273
1000	89	111.89938202247191
1000	90	110.60473333333333
1000	91	109.86821978021977
1000	92	109.29161956521739
1000	93	108.32489247311828
1000	94	105.81846808510637
1000	95	105.84038947368421
1000	97	103.51031958762887
1000	96	104.03234375
1000	98	102.13685714285714
1000	100	100.8187
1000	99	101.42712121212121
1000	101	99.21421782178219
1000	102	98.42272549019609
1000	103	97.09481553398058
1000	104	96.21232692307693
1000	105	96.40961904761905
1000	106	94.78875471698113
1000	107	94.31928037383177
1000	108	93.21846296296296
1000	109	92.52393577981651
1000	110	91.76602727272729
1000	111	91.23623423423423
1000	112	90.56183928571429
1000	113	89.29814159292036
1000	114	88.88550877192982
1000	115	88.16673043478262
1000	116	87.56679310344828
1000	117	86.47580341880342
1000	118	85.67847457627119
1000	120	85.01795
1000	119	85.26420168067227
1000	121	84.3399173553719
1000	124	81.77887903225806
1000	122	83.22234426229508
1000	123	82.79126016260163
1000	125	81.307688
1000	128	79.52634375
1000	126	80.71842857142857
1000	127	79.98855118110237
1000	129	78.90987596899225
1000	130	78.26506923076924
1000	131	77.91401526717557
1000	133	77.01417293233082
1000	132	76.99909090909091
1000	134	76.00447014925373
1000	135	75.22437037037038
1000	136	74.42048529411764
1000	137	74.08071532846716
1000	138	73.97507246376811
1000	139	73.47236690647482
1000	140	72.55466428571428
1000	141	72.35863829787233
1000	142	71.99428873239437
1000	143	71.50671328671328
1000	144	71.02979166666667
1000	145	70.90496551724138
1000	146	69.7258698630137
1000	148	69.54085810810811
1000	147	70.25828571428572
1000	149	68.49694630872483
1000	150	68.51684666666667
1000	153	67.01524836601307
1000	152	67.18892105263158
1000	151	68.17416556291391
1000	154	66.85896753246753
1000	155	66.33003870967742
1000	156	66.22869871794872
1000	157	65.08041401273886
1000	158	65.01118354430379
1000	159	64.47738364779875
1000	160	64.142575
1000	161	63.880894409937895
1000	162	63.50625925925925
1000	163	63.57352147239264
1000	164	62.48573780487805
1000	165	62.42952727272727
1000	166	61.96436144578314
1000	168	60.87394047619048
1000	167	61.884790419161675
1000	169	60.78668639053255
1000	170	60.7088
1000	172	59.599976744186044
1000	171	60.37194736842105
1000	174	59.32559195402299
1000	173	59.37787283236994
1000	175	59.143417142857146
1000	176	58.97994886363636
1000	177	58.590587570621466
1000	178	58.09097752808989
1000	179	57.97531843575419
1000	180	57.266999999999996
1000	182	56.99287912087912
1000	181	56.873497237569055
1000	183	56.55573224043716
1000	184	56.5505652173913
1000	185	55.850270270270265
1000	186	55.34585483870968
1000	187	55.53235294117647
1000	188	55.29088829787234
1000	189	54.790962962962965
1000	190	54.52851578947368
1000	192	53.963984374999995
1000	191	54.399539267015705
1000	193	53.272559585492225
1000	194	53.32644845360825
1000	195	53.0806564102564
1000	196	53.23891326530612
1000	197	52.92496446700508
1000	198	52.52601515151515
1000	199	52.254854271356784
1000	200	52.104975
1000	201	51.87893532338308
1000	203	51.250413793103455
1000	202	51.58274752475248
1000	204	51.162882352941175
1000	205	50.713009756097556
1000	206	50.67069417475729
1000	207	50.38846859903382
1000	208	50.02217788461538
1000	209	49.79931578947369
1000	210	49.97901428571429
1000	211	49.731289099526066
1000	213	49.27935211267606
1000	212	49.15887735849057
1000	214	48.64273831775701
1000	215	48.399827906976746
1000	216	48.23456481481481
1000	217	48.12575115207373
1000	218	48.10064678899083
1000	219	47.746347031963474
1000	220	47.42754545454545
1000	221	46.90835746606334
1000	222	47.14895045045045
1000	223	46.965681614349776
1000	224	46.73365178571429
1000	225	46.44638666666667
1000	226	46.27953539823009
1000	227	46.07463876651982
1000	228	45.63324561403508
1000	229	45.52644541484717
1000	230	45.42928260869566
1000	231	45.14736796536796
1000	232	45.08472844827586
1000	233	44.98910300429184
