100	1	514.107
100	4	129.332
100	6	87.648
100	3	175.593
100	2	257.302
100	11	46.826
100	9	56.618
100	8	64.732
100	5	102.415
100	7	73.887
100	10	51.02
100	16	32.119
100	18	28.593
100	13	39.676
100	15	33.899
100	12	43.129
100	17	30.354
100	19	26.858
100	14	36.13
100	25	20.111
100	21	24.227
100	24	20.814
100	20	25.325
100	22	22.66
100	28	18.009
100	30	16.612
100	23	21.828
100	33	14.926
100	26	19.538
100	29	17.391
100	27	18.5
100	31	16.215
100	38	12.934
100	32	15.72
100	39	12.453
100	34	14.489
100	35	14.244
100	42	11.611
100	37	13.35
100	36	13.706
100	43	11.233
100	40	12.193
100	41	12.002
100	46	10.582
100	45	10.695
100	44	10.95
100	48	9.893
100	47	10.378
100	49	9.856
100	50	9.577
100	54	8.724
100	53	8.873
100	57	8.138
100	52	9.214
100	51	9.162
100	63	7.22
100	56	8.326
100	55	8.488
100	58	7.964
100	61	7.55
100	65	6.877
100	62	7.393
100	60	7.721
100	64	7.009
100	59	7.892
100	71	6.096
100	67	6.687
100	68	6.465
100	66	6.782
100	70	6.247
100	74	5.726
100	72	6.08
100	69	6.415
100	75	5.605
100	73	5.831
100	76	5.522
100	78	5.189
100	77	5.283
100	81	4.902
100	80	5.025
100	79	5.229
100	84	4.554
100	85	4.504
100	83	4.636
100	86	4.434
100	82	4.823
100	87	4.285
100	88	4.069
100	91	3.66
100	89	4.061
100	90	3.858
100	94	3.247
100	93	3.404
100	96	2.835
100	95	2.997
100	99	2.222
100	92	3.578
100	98	2.422
100	97	2.644
100	100	1.89
