200	2	591.821
200	5	234.585
200	6	192.96
200	10	117.549
200	9	129.395
200	8	147.16
200	1	1168.961
200	7	167.666
200	4	289.594
200	3	388.883
200	11	106.878
200	14	83.795
200	12	97.589
200	16	73.019
200	13	90.867
200	18	64.347
200	17	69.637
200	15	78.321
200	19	61.565
200	22	53.325
200	21	54.921
200	20	58.325
200	23	50.342
200	27	44.023
200	24	48.713
200	28	41.125
200	25	46.778
200	26	45.489
200	30	38.312
200	29	40.362
200	31	37.556
200	32	36.014
200	34	33.876
200	35	33.131
200	33	34.833
200	38	30.583
200	37	31.332
200	36	32.385
200	39	29.469
200	42	27.381
200	40	28.542
200	41	27.758
200	45	25.489
200	46	25.101
200	43	26.693
200	44	25.965
200	52	22.091
200	48	23.93
200	54	20.956
200	47	24.333
200	49	23.287
200	53	21.49
200	51	22.575
200	55	20.762
200	50	23.031
200	56	20.413
200	62	18.266
200	58	19.639
200	57	19.785
200	61	18.482
200	60	19.041
200	59	19.313
200	64	17.684
200	63	17.918
200	65	17.216
200	66	17.154
200	68	16.417
200	67	16.682
200	69	16.266
200	70	15.927
200	71	15.816
200	75	14.989
200	72	15.469
200	76	14.777
200	74	15.073
200	73	15.476
200	81	13.753
200	78	14.372
200	80	13.925
200	82	13.509
200	79	14.052
200	77	14.526
200	84	13.298
200	83	13.362
200	86	12.807
200	85	13.058
200	90	12.154
200	87	12.813
200	88	12.738
200	89	12.387
200	95	11.559
200	92	11.907
200	91	12.022
200	94	11.828
200	93	11.88
200	96	11.518
200	97	11.229
200	101	10.868
200	99	11.108
200	98	11.079
200	100	10.89
200	102	10.633
200	105	10.169
200	103	10.551
200	104	10.427
200	108	9.916
200	107	10.035
200	106	10.004
200	110	9.946
200	109	9.985
200	111	9.511
200	115	9.276
200	114	9.315
200	112	9.618
200	113	9.336
200	117	8.966
200	116	9.209
200	119	8.914
200	118	8.986
200	121	8.786
200	122	8.479
200	125	8.389
200	120	8.745
200	123	8.535
200	124	8.345
200	127	8.16
200	126	8.238
200	129	8.002
200	128	8.114
200	130	7.886
200	133	7.735
200	132	7.77
200	131	7.798
200	134	7.616
200	135	7.567
200	136	7.462
200	138	7.407
200	137	7.379
200	139	7.299
200	140	7.207
200	141	7.16
200	142	7.007
200	143	6.963
200	146	6.817
200	145	6.803
200	147	6.686
200	144	6.909
200	148	6.76
200	149	6.58
200	150	6.493
200	151	6.414
200	156	6.065
200	154	6.309
200	152	6.416
200	153	6.432
200	155	6.128
200	158	5.986
200	157	6.041
200	159	5.887
200	160	5.927
200	161	5.733
200	166	5.335
200	164	5.592
200	163	5.686
200	162	5.8
200	165	5.555
200	168	5.371
200	167	5.386
200	169	5.282
200	170	5.223
200	171	5.109
200	172	5.131
200	174	4.879
200	173	5.04
200	175	4.937
200	176	4.916
200	177	4.759
200	178	4.629
200	180	4.553
200	179	4.666
200	181	4.42
200	183	4.291
200	182	4.344
200	185	4.2
200	184	4.264
200	186	4.075
200	187	3.928
200	188	3.848
200	189	3.748
200	191	3.539
200	192	3.417
200	193	3.283
200	190	3.631
200	194	3.161
200	198	2.413
200	196	2.698
200	195	2.955
200	197	2.597
200	199	2.245
200	200	1.928
