1000, 2, 100, 10, 1, 0.09943269964389659, 440, 100.0, 88, 4, 27868, 10264, 17773413, 345.0, 374.0, 1.2753623188405796, 1.1764705882352942, 13
1000, 2, 100, 10, 1, 0.09956584938731919, 399, 100.0, 142, 4, 25294, 9330, 16004302, 345.0, 374.0, 1.1565217391304348, 1.0668449197860963, 12
1000, 2, 100, 10, 1, 0.0994777720061029, 425, 100.0, 125, 4, 24259, 7255, 13825267, 345.0, 374.0, 1.2318840579710144, 1.1363636363636365, 125
1000, 2, 100, 10, 1, 0.09952026229494247, 412, 100.0, 74, 4, 26194, 9710, 16679831, 345.0, 374.0, 1.1942028985507247, 1.1016042780748663, 12
1000, 2, 100, 10, 1, 0.09947286018033047, 385, 100.0, 164, 4, 24668, 9264, 15470080, 345.0, 374.0, 1.1159420289855073, 1.0294117647058822, 6
1000, 2, 100, 10, 1, 0.09967746912161977, 443, 100.0, 61, 4, 26977, 9253, 16846711, 345.0, 374.0, 1.2840579710144928, 1.1844919786096257, 61
1000, 2, 100, 10, 1, 0.09963373519309078, 433, 100.0, 256, 4, 26619, 9295, 16870966, 345.0, 374.0, 1.2550724637681159, 1.1577540106951871, 43
1000, 2, 100, 10, 1, 0.09951258418906511, 361, 100.0, 37, 4, 22868, 8424, 14274080, 345.0, 374.0, 1.046376811594203, 0.9652406417112299, 9
1000, 2, 100, 10, 1, 0.0994998709272114, 530, 100.0, 73, 4, 33873, 12669, 21970868, 345.0, 374.0, 1.536231884057971, 1.4171122994652405, 3
1000, 2, 100, 10, 1, 0.0994944773171221, 418, 100.0, 141, 4, 23842, 7118, 13472150, 345.0, 374.0, 1.2115942028985507, 1.1176470588235294, 121
