1000, 16, 0, 10, 0, 0.11417876198287774, 62, 100.0, 0, 0, 3041, 0, 13197, 43.0, 46.0, 1.441860465116279, 1.3478260869565217, 0
1000, 16, 0, 10, 0, 0.11417876198287774, 62, 100.0, 0, 0, 2999, 0, 8180, 43.0, 46.0, 1.441860465116279, 1.3478260869565217, 0
1000, 16, 0, 10, 0, 0.11314002509875595, 61, 100.0, 0, 0, 2948, 0, 9180, 43.0, 46.0, 1.4186046511627908, 1.326086956521739, 0
1000, 16, 0, 10, 0, 0.1153818487222718, 51, 100.0, 0, 0, 2430, 0, 7945, 43.0, 46.0, 1.186046511627907, 1.108695652173913, 0
1000, 16, 0, 10, 0, 0.11499076978845185, 53, 100.0, 0, 0, 2592, 0, 8688, 43.0, 46.0, 1.2325581395348837, 1.1521739130434783, 0
1000, 16, 0, 10, 0, 0.11138199752014692, 59, 100.0, 0, 0, 2832, 0, 11997, 43.0, 46.0, 1.372093023255814, 1.2826086956521738, 0
1000, 16, 0, 10, 0, 0.11376488184813942, 55, 100.0, 0, 0, 2678, 0, 11040, 43.0, 46.0, 1.2790697674418605, 1.1956521739130435, 0
1000, 16, 0, 10, 0, 0.11433295343477864, 57, 100.0, 0, 0, 2755, 0, 10855, 43.0, 46.0, 1.3255813953488371, 1.2391304347826086, 0
1000, 16, 0, 10, 0, 0.11433295343477864, 57, 100.0, 0, 0, 2767, 0, 8090, 43.0, 46.0, 1.3255813953488371, 1.2391304347826086, 0
1000, 16, 0, 10, 0, 0.10916342217632628, 76, 100.0, 0, 0, 3694, 0, 13459, 43.0, 46.0, 1.7674418604651163, 1.6521739130434783, 0
