1000, 64, 100, 10, 63, 0.13035285636371485, 17, 100.0, 4, 7, 4837, 3591, 6202, 10.0, 11.0, 1.7, 1.5454545454545454, 4
1000, 64, 100, 10, 63, 0.1332606837759136, 14, 100.0, 5, 7, 5161, 4006, 5099, 10.0, 11.0, 1.4, 1.2727272727272727, 3
1000, 64, 100, 10, 63, 0.13764498288805815, 11, 100.0, 5, 7, 2975, 1764, 3356, 10.0, 11.0, 1.1, 1.0, 5
1000, 64, 100, 10, 63, 0.12908430499378876, 18, 100.0, 6, 7, 4725, 3024, 6818, 10.0, 11.0, 1.8, 1.6363636363636365, 4
1000, 64, 100, 10, 63, 0.1332606837759136, 14, 100.0, 7, 7, 5194, 4032, 4729, 10.0, 11.0, 1.4, 1.2727272727272727, 4
1000, 64, 100, 10, 63, 0.13595958080210077, 12, 100.0, 4, 7, 3795, 2584, 3965, 10.0, 11.0, 1.2, 1.0909090909090908, 4
1000, 64, 100, 10, 63, 0.1332606837759136, 14, 100.0, 5, 7, 6465, 5310, 4995, 10.0, 11.0, 1.4, 1.2727272727272727, 5
1000, 64, 100, 10, 63, 0.131406543768642, 13, 100.0, 5, 7, 3655, 2633, 4180, 10.0, 11.0, 1.3, 1.1818181818181819, 6
1000, 64, 100, 10, 63, 0.13045426174649052, 16, 100.0, 8, 7, 5300, 3732, 6285, 10.0, 11.0, 1.6, 1.4545454545454546, 4
1000, 64, 100, 10, 63, 0.13401371408737772, 15, 100.0, 3, 7, 4914, 3654, 5834, 10.0, 11.0, 1.5, 1.3636363636363635, 3
