1000, 1, 100, 10, 0, 0.09958862926751412, 672, 100.0, 414, 7, 112, 0, 10, 690.0, 748.0, 0.9739130434782609, 0.8983957219251337, 1
1000, 1, 100, 10, 0, 0.0995735403107297, 690, 100.0, 157, 7, 95, 0, 10, 690.0, 748.0, 1.0, 0.9224598930481284, 1
1000, 1, 100, 10, 0, 0.099542531205974, 712, 100.0, 396, 7, 103, 0, 10, 690.0, 748.0, 1.0318840579710145, 0.9518716577540107, 1
1000, 1, 100, 10, 0, 0.09957618090632611, 698, 100.0, 163, 7, 116, 0, 10, 690.0, 748.0, 1.0115942028985507, 0.9331550802139037, 1
1000, 1, 100, 10, 0, 0.09963014578442642, 718, 100.0, 258, 7, 98, 0, 10, 690.0, 748.0, 1.0405797101449274, 0.9598930481283422, 1
1000, 1, 100, 10, 0, 0.09957904181741031, 702, 100.0, 240, 7, 101, 0, 10, 690.0, 748.0, 1.017391304347826, 0.9385026737967914, 1
1000, 1, 100, 10, 0, 0.09955983544920097, 1275, 100.0, 197, 7, 201, 0, 10, 690.0, 748.0, 1.8478260869565217, 1.7045454545454546, 1
1000, 1, 100, 10, 0, 0.09943743590999311, 769, 100.0, 211, 7, 130, 0, 10, 690.0, 748.0, 1.1144927536231883, 1.0280748663101604, 1
1000, 1, 100, 10, 0, 0.09951119920465791, 749, 100.0, 432, 7, 94, 0, 10, 690.0, 748.0, 1.0855072463768116, 1.0013368983957218, 1
1000, 1, 100, 10, 0, 0.09951247163837626, 859, 100.0, 247, 7, 126, 0, 10, 690.0, 748.0, 1.2449275362318841, 1.1483957219251337, 1
