1000, 1, 100, 10, 0, 0.0996231213262353, 644, 100.0, 423, 4, 31215, 0, 34160, 690.0, 748.0, 0.9333333333333333, 0.8609625668449198, 1
1000, 1, 100, 10, 0, 0.09952866536416739, 798, 100.0, 75, 4, 38315, 0, 42364, 690.0, 748.0, 1.1565217391304348, 1.0668449197860963, 1
1000, 1, 100, 10, 0, 0.09951669966023785, 719, 100.0, 179, 4, 34505, 0, 38223, 690.0, 748.0, 1.0420289855072464, 0.9612299465240641, 1
1000, 1, 100, 10, 0, 0.09957712430710798, 722, 100.0, 148, 4, 34853, 0, 37664, 690.0, 748.0, 1.046376811594203, 0.9652406417112299, 1
1000, 1, 100, 10, 0, 0.09952527206189232, 651, 100.0, 307, 4, 31395, 0, 33999, 690.0, 748.0, 0.9434782608695652, 0.8703208556149733, 1
1000, 1, 100, 10, 0, 0.09942517493821826, 673, 100.0, 366, 4, 32223, 0, 35223, 690.0, 748.0, 0.9753623188405797, 0.8997326203208557, 1
1000, 1, 100, 10, 0, 0.09962698137704502, 787, 100.0, 104, 4, 38357, 0, 41369, 690.0, 748.0, 1.1405797101449275, 1.0521390374331552, 1
1000, 1, 100, 10, 0, 0.09956523682454829, 523, 100.0, 137, 4, 25013, 0, 27278, 690.0, 748.0, 0.7579710144927536, 0.6991978609625669, 1
1000, 1, 100, 10, 0, 0.0996248540756189, 724, 100.0, 190, 4, 34857, 0, 38024, 690.0, 748.0, 1.0492753623188407, 0.9679144385026738, 1
1000, 1, 100, 10, 0, 0.09940670805737489, 765, 100.0, 226, 4, 36699, 0, 40371, 690.0, 748.0, 1.108695652173913, 1.0227272727272727, 1
