1000, 64, 0, 10, 0, 0.13035285636371485, 16, 100.0, 0, 0, 1424, 0, 42540, 10.0, 11.0, 1.6, 1.4545454545454546, 0
1000, 64, 0, 10, 0, 0.12908430499378876, 17, 100.0, 0, 0, 1531, 0, 42442, 10.0, 11.0, 1.7, 1.5454545454545454, 0
1000, 64, 0, 10, 0, 0.12908430499378876, 17, 100.0, 0, 0, 1516, 0, 65256, 10.0, 11.0, 1.7, 1.5454545454545454, 0
1000, 64, 0, 10, 0, 0.13035285636371485, 16, 100.0, 0, 0, 1437, 0, 44443, 10.0, 11.0, 1.6, 1.4545454545454546, 0
1000, 64, 0, 10, 0, 0.12836443878770296, 19, 100.0, 0, 0, 1712, 0, 67146, 10.0, 11.0, 1.9, 1.7272727272727273, 0
1000, 64, 0, 10, 0, 0.13045426174649052, 15, 100.0, 0, 0, 1323, 0, 30958, 10.0, 11.0, 1.5, 1.3636363636363635, 0
1000, 64, 0, 10, 0, 0.12908430499378876, 17, 100.0, 0, 0, 1512, 0, 43453, 10.0, 11.0, 1.7, 1.5454545454545454, 0
1000, 64, 0, 10, 0, 0.13045426174649052, 15, 100.0, 0, 0, 1381, 0, 70360, 10.0, 11.0, 1.5, 1.3636363636363635, 0
1000, 64, 0, 10, 0, 0.13035285636371485, 16, 100.0, 0, 0, 1432, 0, 61206, 10.0, 11.0, 1.6, 1.4545454545454546, 0
1000, 64, 0, 10, 0, 0.13045426174649052, 15, 100.0, 0, 0, 1354, 0, 43627, 10.0, 11.0, 1.5, 1.3636363636363635, 0
