1000, 128, 100, 10, 127, 0.1354223093231965, 8, 100.0, 4, 7, 321, 0, 10, 5.0, 5.0, 1.6, 1.6, 4
1000, 128, 100, 10, 127, 0.1354223093231965, 8, 100.0, 3, 7, 1186, 6, 10, 5.0, 5.0, 1.6, 1.6, 3
1000, 128, 100, 10, 127, 0.13823299358721233, 7, 100.0, 4, 7, 125, 0, 10, 5.0, 5.0, 1.4, 1.4, 2
1000, 128, 100, 10, 127, 0.1354223093231965, 8, 100.0, 2, 7, 1194, 0, 10, 5.0, 5.0, 1.6, 1.6, 2
1000, 128, 100, 10, 127, 0.13823299358721233, 7, 100.0, 3, 7, 328, 0, 10, 5.0, 5.0, 1.4, 1.4, 3
1000, 128, 100, 10, 127, 0.13823299358721233, 7, 100.0, 2, 7, 224, 0, 10, 5.0, 5.0, 1.4, 1.4, 3
1000, 128, 100, 10, 127, 0.14295241117699223, 6, 100.0, 3, 7, 405, 0, 10, 5.0, 5.0, 1.2, 1.2, 2
1000, 128, 100, 10, 127, 0.13631025080567796, 9, 100.0, 4, 7, 1558, 0, 10, 5.0, 5.0, 1.8, 1.8, 2
1000, 128, 100, 10, 127, 0.13823299358721233, 7, 100.0, 3, 7, 411, 0, 10, 5.0, 5.0, 1.4, 1.4, 4
1000, 128, 100, 10, 127, 0.13823299358721233, 7, 100.0, 3, 7, 673, 0, 10, 5.0, 5.0, 1.4, 1.4, 3
