1000, 16, 0, 1, 0, 0.0, 545, 100.0, 0, 0, 37, 0, 12, 431.0, 466.0, 1.2645011600928073, 1.1695278969957081, 0, 16, 637
1000, 16, 0, 1, 0, 0.0, 537, 100.0, 0, 0, 29, 0, 12, 431.0, 466.0, 1.245939675174014, 1.1523605150214593, 0, 16, 649
1000, 16, 0, 1, 0, 0.0, 574, 100.0, 0, 0, 41, 0, 12, 431.0, 466.0, 1.331786542923434, 1.2317596566523605, 0, 16, 640
1000, 16, 0, 1, 0, 0.0, 493, 100.0, 0, 0, 21, 0, 12, 431.0, 466.0, 1.1438515081206497, 1.05793991416309, 0, 16, 590
1000, 16, 0, 1, 0, 0.0, 592, 100.0, 0, 0, 27, 0, 12, 431.0, 466.0, 1.3735498839907192, 1.2703862660944205, 0, 16, 695
1000, 16, 0, 1, 0, 0.0, 514, 100.0, 0, 0, 39, 0, 12, 431.0, 466.0, 1.1925754060324827, 1.1030042918454936, 0, 16, 667
1000, 16, 0, 1, 0, 0.0, 574, 100.0, 0, 0, 49, 0, 12, 431.0, 466.0, 1.331786542923434, 1.2317596566523605, 0, 16, 622
1000, 16, 0, 1, 0, 0.0, 564, 100.0, 0, 0, 49, 0, 12, 431.0, 466.0, 1.308584686774942, 1.2103004291845494, 0, 16, 708
1000, 16, 0, 1, 0, 0.0, 493, 100.0, 0, 0, 34, 0, 12, 431.0, 466.0, 1.1438515081206497, 1.05793991416309, 0, 16, 681
1000, 16, 0, 1, 0, 0.0, 500, 100.0, 0, 0, 63, 0, 12, 431.0, 466.0, 1.160092807424594, 1.0729613733905579, 0, 16, 607
