1000, 32, 0, 1, 0, 0.0, 198, 100.0, 0, 0, 42, 0, 12, 215.0, 232.0, 0.9209302325581395, 0.853448275862069, 0, 32, 235
1000, 32, 0, 1, 0, 0.0, 218, 100.0, 0, 0, 40, 0, 12, 215.0, 232.0, 1.013953488372093, 0.9396551724137931, 0, 32, 259
1000, 32, 0, 1, 0, 0.0, 285, 100.0, 0, 0, 57, 0, 12, 215.0, 232.0, 1.3255813953488371, 1.228448275862069, 0, 32, 326
1000, 32, 0, 1, 0, 0.0, 222, 100.0, 0, 0, 53, 0, 12, 215.0, 232.0, 1.0325581395348837, 0.9568965517241379, 0, 32, 254
1000, 32, 0, 1, 0, 0.0, 193, 100.0, 0, 0, 147, 0, 12, 215.0, 232.0, 0.8976744186046511, 0.8318965517241379, 0, 32, 199
1000, 32, 0, 1, 0, 0.0, 222, 100.0, 0, 0, 51, 0, 11, 215.0, 232.0, 1.0325581395348837, 0.9568965517241379, 0, 32, 230
1000, 32, 0, 1, 0, 0.0, 206, 100.0, 0, 0, 39, 0, 12, 215.0, 232.0, 0.958139534883721, 0.8879310344827587, 0, 32, 212
1000, 32, 0, 1, 0, 0.0, 289, 100.0, 0, 0, 49, 0, 12, 215.0, 232.0, 1.344186046511628, 1.2456896551724137, 0, 32, 316
1000, 32, 0, 1, 0, 7.5E-4, 203, 100.0, 0, 0, 48, 0, 12, 215.0, 232.0, 0.9441860465116279, 0.875, 0, 32, 242
1000, 32, 0, 1, 0, 0.0, 217, 100.0, 0, 0, 125, 0, 12, 215.0, 232.0, 1.0093023255813953, 0.9353448275862069, 0, 32, 307
