1000, 16, 0, 1, 0, 0.0, 399, 100.0, 0, 0, 1139, 0, 1477, 431.0, 466.0, 0.925754060324826, 0.8562231759656652, 0, 16, 403
1000, 16, 0, 1, 0, 0.0, 481, 100.0, 0, 0, 1235, 0, 1572, 431.0, 466.0, 1.1160092807424593, 1.0321888412017168, 0, 16, 506
1000, 16, 0, 1, 0, 0.0, 559, 100.0, 0, 0, 1531, 0, 2060, 431.0, 466.0, 1.296983758700696, 1.1995708154506437, 0, 16, 559
1000, 16, 0, 1, 0, 0.002666666666666667, 439, 100.0, 0, 0, 1098, 0, 1586, 431.0, 466.0, 1.0185614849187936, 0.9420600858369099, 0, 16, 451
1000, 16, 0, 1, 0, 0.0, 503, 100.0, 0, 0, 1394, 0, 1878, 431.0, 466.0, 1.1670533642691416, 1.0793991416309012, 0, 16, 561
1000, 16, 0, 1, 0, 0.0, 455, 100.0, 0, 0, 1182, 0, 1790, 431.0, 466.0, 1.0556844547563806, 0.9763948497854077, 0, 16, 504
1000, 16, 0, 1, 0, 0.0, 566, 100.0, 0, 0, 1449, 0, 2189, 431.0, 466.0, 1.3132250580046403, 1.2145922746781115, 0, 16, 601
1000, 16, 0, 1, 0, 0.0, 701, 100.0, 0, 0, 1764, 0, 2551, 431.0, 466.0, 1.6264501160092808, 1.5042918454935623, 0, 16, 711
1000, 16, 0, 1, 0, 0.0, 460, 100.0, 0, 0, 1119, 0, 1526, 431.0, 466.0, 1.0672853828306264, 0.9871244635193133, 0, 16, 481
1000, 16, 0, 1, 0, 0.0015, 553, 100.0, 0, 0, 1413, 0, 2316, 431.0, 466.0, 1.283062645011601, 1.1866952789699572, 0, 16, 554
