1000, 32, 0, 1, 0, 0.0, 316, 100.0, 0, 0, 36, 0, 12, 215.0, 232.0, 1.4697674418604652, 1.3620689655172413, 0, 32, 371
1000, 32, 0, 1, 0, 4.1666666666666664E-4, 287, 100.0, 0, 0, 28, 0, 12, 215.0, 232.0, 1.3348837209302327, 1.2370689655172413, 0, 32, 349
1000, 32, 0, 1, 0, 0.0, 291, 100.0, 0, 0, 30, 0, 12, 215.0, 232.0, 1.3534883720930233, 1.2543103448275863, 0, 32, 365
1000, 32, 0, 1, 0, 0.0, 266, 100.0, 0, 0, 27, 0, 12, 215.0, 232.0, 1.2372093023255815, 1.146551724137931, 0, 32, 315
1000, 32, 0, 1, 0, 3.333333333333333E-4, 310, 100.0, 0, 0, 60, 0, 12, 215.0, 232.0, 1.441860465116279, 1.3362068965517242, 0, 32, 389
1000, 32, 0, 1, 0, 0.0, 300, 100.0, 0, 0, 29, 0, 12, 215.0, 232.0, 1.3953488372093024, 1.293103448275862, 0, 32, 351
1000, 32, 0, 1, 0, 0.0, 269, 100.0, 0, 0, 33, 0, 12, 215.0, 232.0, 1.2511627906976743, 1.1594827586206897, 0, 32, 340
1000, 32, 0, 1, 0, 0.0, 270, 100.0, 0, 0, 23, 0, 12, 215.0, 232.0, 1.255813953488372, 1.1637931034482758, 0, 32, 364
1000, 32, 0, 1, 0, 0.0010833333333333335, 315, 100.0, 0, 0, 37, 0, 12, 215.0, 232.0, 1.4651162790697674, 1.3577586206896552, 0, 32, 407
1000, 32, 0, 1, 0, 0.0, 305, 100.0, 0, 0, 27, 0, 12, 215.0, 232.0, 1.4186046511627908, 1.3146551724137931, 0, 32, 369
