1000, 16, 0, 1, 0, 0.0, 515, 100.0, 0, 0, 1030, 0, 85, 431.0, 466.0, 1.1948955916473318, 1.1051502145922747, 0, 16, 674
1000, 16, 0, 1, 0, 0.0, 676, 100.0, 0, 0, 1352, 0, 171, 431.0, 466.0, 1.568445475638051, 1.4506437768240343, 0, 16, 785
1000, 16, 0, 1, 0, 0.0011666666666666668, 507, 100.0, 0, 0, 1014, 0, 47, 431.0, 466.0, 1.1763341067285382, 1.0879828326180256, 0, 16, 611
1000, 16, 0, 1, 0, 0.0, 526, 100.0, 0, 0, 1052, 0, 44, 431.0, 466.0, 1.2204176334106729, 1.128755364806867, 0, 16, 656
1000, 16, 0, 1, 0, 0.0, 438, 100.0, 0, 0, 876, 0, 57, 431.0, 466.0, 1.0162412993039442, 0.9399141630901288, 0, 16, 586
1000, 16, 0, 1, 0, 0.0, 483, 100.0, 0, 0, 966, 0, 99, 431.0, 466.0, 1.1206496519721578, 1.036480686695279, 0, 16, 582
1000, 16, 0, 1, 0, 8.333333333333333E-4, 487, 100.0, 0, 0, 974, 0, 69, 431.0, 466.0, 1.1299303944315546, 1.0450643776824033, 0, 16, 624
1000, 16, 0, 1, 0, 7.5E-4, 509, 100.0, 0, 0, 1018, 0, 72, 431.0, 466.0, 1.1809744779582367, 1.092274678111588, 0, 16, 707
1000, 16, 0, 1, 0, 0.0, 475, 100.0, 0, 0, 950, 0, 49, 431.0, 466.0, 1.1020881670533642, 1.01931330472103, 0, 16, 588
1000, 16, 0, 1, 0, 0.0, 474, 100.0, 0, 0, 950, 0, 103, 431.0, 466.0, 1.099767981438515, 1.0171673819742488, 0, 16, 605
