100, 8, 10, 0, 0.09481784607347597, 100, 635, 72.0, 72.0, 100.0, 600, 75.0, 99.625, 5, 5.0, 5, 100.0, 83, 78, 6.0, 0.8333333333333334
100, 8, 10, 0, 0.09560005914539835, 100, 831, 72.0, 72.0, 100.0, 714, 89.0, 99.875, 7, 6.0, 6, 100.0, 103, 78, 6.0, 1.0
100, 8, 10, 0, 0.10070568796852278, 100, 1007, 72.0, 72.0, 100.0, 426, 53.0, 99.5, 4, 8.0, 8, 100.0, 129, 60, 6.0, 1.3333333333333333
100, 8, 10, 0, 0.09452056507528296, 100, 816, 72.0, 72.0, 100.0, 642, 80.0, 99.625, 5, 6.0, 6, 100.0, 104, 42, 6.0, 1.0
100, 8, 10, 0, 0.09467094251637594, 100, 1115, 72.0, 72.0, 100.0, 705, 88.0, 99.625, 5, 8.0, 8, 100.0, 139, 96, 6.0, 1.3333333333333333
100, 8, 10, 7, 0.09716614115417047, 100, 550, 72.0, 72.0, 100.0, 552, 69.0, 98.375, 2, 4.0, 4, 100.0, 71, 78, 6.0, 0.6666666666666666
100, 8, 10, 0, 0.09437829579186757, 100, 947, 72.0, 72.0, 100.0, 693, 86.0, 99.25, 2, 7.0, 7, 100.0, 113, 93, 6.0, 1.1666666666666667
100, 8, 10, 0, 0.0944626648723606, 100, 550, 72.0, 72.0, 100.0, 684, 85.0, 96.875, 2, 4.0, 4, 100.0, 71, 96, 6.0, 0.6666666666666666
100, 8, 10, 7, 0.09363664809475482, 100, 802, 72.0, 72.0, 100.0, 639, 79.0, 99.5, 4, 6.0, 6, 100.0, 101, 87, 6.0, 1.0
100, 8, 10, 0, 0.09729554304364851, 100, 1163, 72.0, 72.0, 100.0, 507, 63.0, 99.125, 1, 9.0, 9, 100.0, 139, 27, 6.0, 1.5
100, 8, 10, 0, 0.09708395875349023, 100, 914, 72.0, 72.0, 100.0, 507, 63.0, 100.0, 8, 7.0, 7, 100.0, 120, 60, 6.0, 1.1666666666666667
100, 8, 10, 7, 0.09399510720057228, 100, 816, 72.0, 72.0, 100.0, 696, 87.0, 99.75, 6, 6.0, 6, 100.0, 99, 78, 6.0, 1.0
100, 8, 10, 7, 0.09369927773763748, 100, 1492, 72.0, 72.0, 100.0, 768, 96.0, 99.25, 2, 11.0, 11, 100.0, 185, 96, 6.0, 1.8333333333333333
100, 8, 10, 0, 0.09810266049801555, 100, 791, 72.0, 72.0, 100.0, 633, 79.0, 99.125, 1, 6.0, 6, 100.0, 99, 87, 6.0, 1.0
100, 8, 10, 0, 0.0957288764633461, 100, 499, 72.0, 72.0, 100.0, 435, 54.0, 97.875, 3, 4.0, 4, 100.0, 63, 39, 6.0, 0.6666666666666666
100, 8, 10, 0, 0.09395143310160467, 100, 833, 72.0, 72.0, 100.0, 753, 94.0, 98.875, 2, 6.0, 6, 100.0, 105, 96, 6.0, 1.0
100, 8, 10, 0, 0.10036581282457237, 100, 898, 72.0, 72.0, 100.0, 744, 93.0, 99.125, 1, 7.0, 7, 100.0, 107, 93, 6.0, 1.1666666666666667
