1000, 64, 5, 5, 0, 0.0048747613669440325, 31, 100.0, 16, 900, 0, 900.0, 104343, 22.0, 1.4090909090909092
1000, 64, 5, 5, 0, 0.003329470632566605, 28, 100.0, 16, 810, 0, 810.0, 109770, 22.0, 1.2727272727272727
1000, 64, 5, 5, 0, 0.004227237223560748, 39, 100.0, 26, 1140, 0, 1140.0, 136861, 22.0, 1.7727272727272727
1000, 64, 5, 5, 0, 0.004468301143301144, 28, 100.0, 20, 810, 0, 810.0, 87573, 22.0, 1.2727272727272727
1000, 64, 5, 5, 0, 0.004192418241373347, 32, 100.0, 31, 930, 0, 930.0, 78682, 22.0, 1.4545454545454546
1000, 64, 5, 5, 0, 0.004371444220554128, 31, 100.0, 22, 900, 0, 900.0, 117097, 22.0, 1.4090909090909092
1000, 64, 5, 5, 0, 0.004547801952949012, 29, 100.0, 21, 840, 0, 840.0, 105148, 22.0, 1.3181818181818181
1000, 64, 5, 5, 0, 0.0042557559270794566, 28, 100.0, 27, 810, 0, 810.0, 88727, 22.0, 1.2727272727272727
1000, 64, 5, 5, 0, 0.004466552831413512, 26, 100.0, 25, 750, 0, 750.0, 90495, 22.0, 1.1818181818181819
1000, 64, 5, 5, 0, 0.004992251376074904, 34, 100.0, 21, 990, 0, 990.0, 212872, 22.0, 1.5454545454545454
1000, 64, 5, 5, 0, 0.005097747840394903, 35, 100.0, 23, 1020, 0, 1020.0, 162947, 22.0, 1.5909090909090908
1000, 64, 5, 5, 0, 0.004684758748303641, 33, 100.0, 21, 960, 0, 960.0, 130804, 22.0, 1.5
1000, 64, 5, 5, 0, 0.004566693029193029, 32, 100.0, 18, 930, 0, 930.0, 147748, 22.0, 1.4545454545454546
1000, 64, 5, 5, 0, 0.004526551183594526, 33, 100.0, 19, 960, 0, 960.0, 156987, 22.0, 1.5
1000, 64, 5, 5, 0, 0.004651006342298911, 31, 100.0, 27, 900, 0, 900.0, 89052, 22.0, 1.4090909090909092
1000, 64, 5, 5, 0, 0.004311453823953824, 31, 100.0, 30, 900, 0, 900.0, 71263, 22.0, 1.4090909090909092
1000, 64, 5, 5, 0, 0.004438566335625162, 28, 100.0, 18, 810, 0, 810.0, 82401, 22.0, 1.2727272727272727
1000, 64, 5, 5, 0, 0.004337298975534266, 28, 100.0, 28, 810, 0, 810.0, 90699, 22.0, 1.2727272727272727
1000, 64, 5, 5, 0, 0.0046868505505502445, 38, 100.0, 20, 1110, 0, 1110.0, 134734, 22.0, 1.7272727272727273
1000, 64, 5, 5, 0, 0.004729588058999822, 35, 100.0, 33, 1020, 0, 1020.0, 128480, 22.0, 1.5909090909090908
1000, 64, 5, 5, 0, 0.004551246998615421, 30, 100.0, 17, 870, 0, 870.0, 135926, 22.0, 1.3636363636363635
1000, 64, 5, 5, 0, 0.0046498401924872515, 38, 100.0, 17, 1110, 0, 1110.0, 141040, 22.0, 1.7272727272727273
1000, 64, 5, 5, 0, 0.004832836917124842, 29, 100.0, 21, 840, 0, 840.0, 79638, 22.0, 1.3181818181818181
1000, 64, 5, 5, 0, 0.004429544638368166, 31, 100.0, 29, 900, 0, 900.0, 153902, 22.0, 1.4090909090909092
1000, 64, 5, 5, 0, 0.004540010501194711, 32, 100.0, 25, 930, 0, 930.0, 87679, 22.0, 1.4545454545454546
1000, 64, 5, 5, 0, 0.0043596290963938, 34, 100.0, 23, 990, 0, 990.0, 109928, 22.0, 1.5454545454545454
1000, 64, 5, 5, 0, 0.004040053410641646, 30, 100.0, 21, 870, 0, 870.0, 100463, 22.0, 1.3636363636363635
1000, 64, 5, 5, 0, 0.003958034530828648, 27, 100.0, 22, 780, 0, 780.0, 93701, 22.0, 1.2272727272727273
1000, 64, 5, 5, 0, 0.004711130536130536, 32, 100.0, 19, 930, 0, 930.0, 150233, 22.0, 1.4545454545454546
1000, 64, 5, 5, 0, 0.003968855980620683, 32, 100.0, 29, 930, 0, 930.0, 63523, 22.0, 1.4545454545454546
1000, 64, 5, 5, 0, 0.0046825550266726725, 30, 100.0, 11, 900, 0, 900.0, 214417, 22.0, 1.3636363636363635
1000, 64, 5, 5, 0, 0.004750294519721767, 39, 100.0, 30, 1140, 0, 1140.0, 172921, 22.0, 1.7727272727272727
1000, 64, 5, 5, 0, 0.004737677849326462, 33, 100.0, 22, 960, 0, 960.0, 176225, 22.0, 1.5
1000, 64, 5, 5, 0, 0.004917358724866467, 30, 100.0, 20, 870, 0, 870.0, 114966, 22.0, 1.3636363636363635
1000, 64, 5, 5, 0, 0.004363514366610342, 29, 100.0, 25, 840, 0, 840.0, 96840, 22.0, 1.3181818181818181
1000, 64, 5, 5, 0, 0.004909732506056036, 33, 100.0, 22, 960, 0, 960.0, 104309, 22.0, 1.5
1000, 64, 5, 5, 0, 0.004256009169708861, 32, 100.0, 27, 930, 0, 930.0, 138143, 22.0, 1.4545454545454546
1000, 64, 5, 5, 0, 0.004420476337388103, 28, 100.0, 21, 810, 0, 810.0, 129784, 22.0, 1.2727272727272727
1000, 64, 5, 5, 0, 0.004335176141368092, 31, 100.0, 24, 900, 0, 900.0, 124406, 22.0, 1.4090909090909092
1000, 64, 5, 5, 0, 0.004843498168498173, 29, 100.0, 27, 840, 0, 840.0, 101082, 22.0, 1.3181818181818181
1000, 64, 5, 5, 0, 0.004838613450532959, 35, 100.0, 20, 1020, 0, 1020.0, 125256, 22.0, 1.5909090909090908
1000, 64, 5, 5, 0, 0.005018423058709439, 35, 100.0, 29, 1020, 0, 1020.0, 146542, 22.0, 1.5909090909090908
1000, 64, 5, 5, 0, 0.0037879956644662513, 29, 100.0, 17, 840, 0, 840.0, 152568, 22.0, 1.3181818181818181
1000, 64, 5, 5, 0, 0.004688829226329228, 32, 100.0, 28, 930, 0, 930.0, 98766, 22.0, 1.4545454545454546
1000, 64, 5, 5, 0, 0.004309928878311234, 35, 100.0, 19, 1020, 0, 1020.0, 94481, 22.0, 1.5909090909090908
1000, 64, 5, 5, 0, 0.004080945606680901, 31, 100.0, 31, 900, 0, 900.0, 119762, 22.0, 1.4090909090909092
1000, 64, 5, 5, 0, 0.00453709111665768, 29, 100.0, 21, 840, 0, 840.0, 123466, 22.0, 1.3181818181818181
1000, 64, 5, 5, 0, 0.004118313385960443, 31, 100.0, 23, 900, 0, 900.0, 156042, 22.0, 1.4090909090909092
1000, 64, 5, 5, 0, 0.004136732466879525, 30, 100.0, 30, 870, 0, 870.0, 44847, 22.0, 1.3636363636363635
1000, 64, 5, 5, 0, 0.004798696320019849, 30, 100.0, 17, 870, 0, 870.0, 72565, 22.0, 1.3636363636363635
1000, 64, 5, 5, 0, 0.005190672236260478, 31, 100.0, 21, 900, 0, 900.0, 156650, 22.0, 1.4090909090909092
1000, 64, 5, 5, 0, 0.004467138356999041, 28, 100.0, 21, 810, 0, 810.0, 163277, 22.0, 1.2727272727272727
1000, 64, 5, 5, 0, 0.004527580181256651, 30, 100.0, 19, 870, 0, 870.0, 181623, 22.0, 1.3636363636363635
1000, 64, 5, 5, 0, 0.0045012294894647845, 31, 100.0, 25, 900, 0, 900.0, 90794, 22.0, 1.4090909090909092
1000, 64, 5, 5, 0, 0.004589963957611016, 35, 100.0, 19, 1020, 0, 1020.0, 91078, 22.0, 1.5909090909090908
1000, 64, 5, 5, 0, 0.004652841031517502, 32, 100.0, 18, 930, 0, 930.0, 64862, 22.0, 1.4545454545454546
1000, 64, 5, 5, 0, 0.005078279911522947, 29, 100.0, 15, 840, 0, 840.0, 149277, 22.0, 1.3181818181818181
1000, 64, 5, 5, 0, 0.004492926724118675, 27, 100.0, 27, 780, 0, 780.0, 95120, 22.0, 1.2272727272727273
1000, 64, 5, 5, 0, 0.005335604836340133, 29, 100.0, 23, 840, 0, 840.0, 205303, 22.0, 1.3181818181818181
1000, 64, 5, 5, 0, 0.004287763217174984, 31, 100.0, 18, 900, 0, 900.0, 133765, 22.0, 1.4090909090909092
1000, 64, 5, 5, 0, 0.005163032555679618, 31, 100.0, 16, 900, 0, 900.0, 93037, 22.0, 1.4090909090909092
1000, 64, 5, 5, 0, 0.0055457065810007086, 33, 100.0, 20, 960, 0, 960.0, 179422, 22.0, 1.5
1000, 64, 5, 5, 0, 0.0044813424148950455, 33, 100.0, 30, 960, 0, 960.0, 132707, 22.0, 1.5
1000, 64, 5, 5, 0, 0.004966147333059101, 29, 100.0, 29, 840, 0, 840.0, 78175, 22.0, 1.3181818181818181
1000, 64, 5, 5, 0, 0.004419374253197781, 31, 100.0, 24, 900, 0, 900.0, 134936, 22.0, 1.4090909090909092
1000, 64, 5, 5, 0, 0.004135817227148495, 29, 100.0, 25, 840, 0, 840.0, 89458, 22.0, 1.3181818181818181
1000, 64, 5, 5, 0, 0.004811257941405002, 31, 100.0, 14, 900, 0, 900.0, 170230, 22.0, 1.4090909090909092
1000, 64, 5, 5, 0, 0.004036116824352115, 30, 100.0, 29, 870, 0, 870.0, 99885, 22.0, 1.3636363636363635
1000, 64, 5, 5, 0, 0.003822104284604283, 32, 100.0, 27, 930, 0, 930.0, 133480, 22.0, 1.4545454545454546
1000, 64, 5, 5, 0, 0.004976390276390278, 29, 100.0, 29, 840, 0, 840.0, 31795, 22.0, 1.3181818181818181
1000, 64, 5, 5, 0, 0.004843981590305122, 35, 100.0, 29, 1020, 0, 1020.0, 110242, 22.0, 1.5909090909090908
1000, 64, 5, 5, 0, 0.004065557644969411, 35, 100.0, 27, 1020, 0, 1020.0, 142737, 22.0, 1.5909090909090908
1000, 64, 5, 5, 0, 0.004416996891996893, 32, 100.0, 18, 930, 0, 930.0, 145425, 22.0, 1.4545454545454546
1000, 64, 5, 5, 0, 0.004540519203019204, 28, 100.0, 25, 810, 0, 810.0, 80475, 22.0, 1.2727272727272727
1000, 64, 5, 5, 0, 0.0046574222346281195, 34, 100.0, 16, 990, 0, 990.0, 197039, 22.0, 1.5454545454545454
1000, 64, 5, 5, 0, 0.005158140878729117, 34, 100.0, 19, 990, 0, 990.0, 180737, 22.0, 1.5454545454545454
1000, 64, 5, 5, 0, 0.0038178313516548782, 36, 100.0, 16, 1050, 0, 1050.0, 175471, 22.0, 1.6363636363636365
1000, 64, 5, 5, 0, 0.004143207162634404, 32, 100.0, 18, 930, 0, 930.0, 130424, 22.0, 1.4545454545454546
1000, 64, 5, 5, 0, 0.004298998589130168, 32, 100.0, 18, 930, 0, 930.0, 145838, 22.0, 1.4545454545454546
1000, 64, 5, 5, 0, 0.004931135084385858, 28, 100.0, 24, 810, 0, 810.0, 94465, 22.0, 1.2727272727272727
1000, 64, 5, 5, 0, 0.004608922922622612, 28, 100.0, 18, 810, 0, 810.0, 78669, 22.0, 1.2727272727272727
1000, 64, 5, 5, 0, 0.004765140213243929, 35, 100.0, 35, 1020, 0, 1020.0, 151329, 22.0, 1.5909090909090908
1000, 64, 5, 5, 0, 0.00406718252937293, 36, 100.0, 26, 1050, 0, 1050.0, 78823, 22.0, 1.6363636363636365
1000, 64, 5, 5, 0, 0.004088488373511592, 31, 100.0, 20, 900, 0, 900.0, 100889, 22.0, 1.4090909090909092
1000, 64, 5, 5, 0, 0.0045420927928280855, 33, 100.0, 25, 960, 0, 960.0, 138001, 22.0, 1.5
1000, 64, 5, 5, 0, 0.004776904979265665, 32, 100.0, 19, 930, 0, 930.0, 102538, 22.0, 1.4545454545454546
1000, 64, 5, 5, 0, 0.004464799824358646, 30, 100.0, 22, 870, 0, 870.0, 112531, 22.0, 1.3636363636363635
1000, 64, 5, 5, 0, 0.004892858530358532, 29, 100.0, 22, 840, 0, 840.0, 149408, 22.0, 1.3181818181818181
1000, 64, 5, 5, 0, 0.004804887351210881, 28, 100.0, 20, 810, 0, 810.0, 71138, 22.0, 1.2727272727272727
1000, 64, 5, 5, 0, 0.004869392698804465, 28, 100.0, 16, 810, 0, 810.0, 98722, 22.0, 1.2727272727272727
1000, 64, 5, 5, 0, 0.004395198429021958, 33, 100.0, 30, 960, 0, 960.0, 142688, 22.0, 1.5
1000, 64, 5, 5, 0, 0.004323402990198655, 29, 100.0, 29, 840, 0, 840.0, 115481, 22.0, 1.3181818181818181
1000, 64, 5, 5, 0, 0.0041987985913295505, 34, 100.0, 31, 990, 0, 990.0, 87660, 22.0, 1.5454545454545454
1000, 64, 5, 5, 0, 0.0042935129413070585, 29, 100.0, 23, 840, 0, 840.0, 128999, 22.0, 1.3181818181818181
1000, 64, 5, 5, 0, 0.003935381775087655, 29, 100.0, 27, 840, 0, 840.0, 56881, 22.0, 1.3181818181818181
1000, 64, 5, 5, 0, 0.0044439207034795295, 28, 100.0, 19, 810, 0, 810.0, 148589, 22.0, 1.2727272727272727
1000, 64, 5, 5, 0, 0.004305547578496493, 35, 100.0, 16, 1020, 0, 1020.0, 148007, 22.0, 1.5909090909090908
1000, 64, 5, 5, 0, 0.003925312759136285, 29, 100.0, 28, 840, 0, 840.0, 126887, 22.0, 1.3181818181818181
1000, 64, 5, 5, 0, 0.0043138743609331875, 38, 100.0, 19, 1110, 0, 1110.0, 159359, 22.0, 1.7272727272727273
1000, 64, 5, 5, 0, 0.004446155396890695, 30, 100.0, 28, 870, 0, 870.0, 112223, 22.0, 1.3636363636363635
