1000, 64, 10, 100, 50, 11.591923658404882, 12, 6, 3, 128869178, 34763, 64
1000, 64, 10, 100, 50, 11.591923658404882, 15, 5, 3, 165529774, 44349, 64
1000, 64, 10, 100, 50, 11.591923658404882, 12, 6, 3, 114511633, 31329, 64
1000, 64, 10, 100, 50, 11.591923658404882, 12, 5, 4, 116691185, 31720, 64
1000, 64, 10, 100, 50, 11.591923658404882, 18, 3, 4, 200733191, 52938, 64
1000, 64, 10, 100, 50, 11.591923658404882, 18, 2, 4, 188696301, 49955, 64
1000, 64, 10, 100, 50, 11.591923658404882, 11, 5, 4, 105356129, 28981, 64
1000, 64, 10, 100, 50, 11.591923658404882, 10, 4, 3, 109036684, 29549, 64
1000, 64, 10, 100, 50, 11.591923658404882, 15, 4, 4, 154831428, 41765, 64
1000, 64, 10, 100, 50, 11.591923658404882, 13, 10, 4, 138016541, 38062, 64
1000, 64, 10, 100, 50, 11.591923658404882, 25, 2, 5, 283652117, 73806, 64
1000, 64, 10, 100, 50, 11.591923658404882, 15, 8, 5, 161956939, 43669, 64
1000, 64, 10, 100, 50, 11.591923658404882, 16, 4, 4, 160046600, 42964, 64
1000, 64, 10, 100, 50, 11.591923658404882, 12, 7, 5, 121856107, 33568, 64
1000, 64, 10, 100, 50, 11.591923658404882, 15, 3, 3, 150117086, 40223, 64
1000, 64, 10, 100, 50, 11.591923658404882, 11, 2, 4, 109535399, 30509, 64
1000, 64, 10, 100, 50, 11.591923658404882, 13, 3, 5, 130277870, 35287, 64
1000, 64, 10, 100, 50, 11.591923658404882, 14, 4, 3, 149582814, 40063, 64
1000, 64, 10, 100, 50, 11.591923658404882, 14, 3, 3, 147034450, 39726, 64
1000, 64, 10, 100, 50, 11.591923658404882, 12, 2, 4, 127136966, 34571, 64
1000, 64, 10, 100, 50, 11.591923658404882, 12, 4, 7, 132297196, 35809, 64
1000, 64, 10, 100, 50, 11.591923658404882, 12, 5, 4, 118682595, 32330, 64
1000, 64, 10, 100, 50, 11.591923658404882, 12, 2, 5, 122432575, 33818, 64
1000, 64, 10, 100, 50, 11.591923658404882, 13, 4, 4, 136822886, 37196, 64
1000, 64, 10, 100, 50, 11.591923658404882, 11, 3, 6, 98463303, 27248, 64
1000, 64, 10, 100, 50, 11.591923658404882, 16, 6, 3, 163855303, 43372, 64
1000, 64, 10, 100, 50, 11.591923658404882, 13, 2, 3, 126883491, 34638, 64
1000, 64, 10, 100, 50, 11.591923658404882, 11, 3, 5, 111273466, 30732, 64
1000, 64, 10, 100, 50, 11.591923658404882, 18, 4, 4, 190894016, 51022, 64
1000, 64, 10, 100, 50, 11.591923658404882, 16, 3, 5, 155466996, 41526, 64
1000, 64, 10, 100, 50, 11.591923658404882, 13, 2, 5, 131865129, 36295, 64
1000, 64, 10, 100, 50, 11.591923658404882, 13, 4, 4, 121560558, 33036, 64
1000, 64, 10, 100, 50, 11.591923658404882, 13, 2, 4, 122143021, 33040, 64
1000, 64, 10, 100, 50, 11.591923658404882, 13, 4, 5, 136449343, 36958, 64
1000, 64, 10, 100, 50, 11.591923658404882, 16, 7, 6, 163195703, 43601, 64
1000, 64, 10, 100, 50, 11.591923658404882, 11, 2, 3, 113285428, 31072, 64
1000, 64, 10, 100, 50, 11.591923658404882, 12, 4, 4, 126193496, 33970, 64
1000, 64, 10, 100, 50, 11.591923658404882, 10, 4, 4, 90823389, 24959, 64
1000, 64, 10, 100, 50, 11.591923658404882, 15, 3, 4, 148587542, 39924, 64
1000, 64, 10, 100, 50, 11.591923658404882, 16, 4, 4, 173569751, 46306, 64
1000, 64, 10, 100, 50, 11.591923658404882, 12, 4, 4, 124116892, 33233, 64
1000, 64, 10, 100, 50, 11.591923658404882, 17, 3, 4, 184849788, 49405, 64
1000, 64, 10, 100, 50, 11.591923658404882, 14, 6, 6, 145368678, 39384, 64
1000, 64, 10, 100, 50, 11.591923658404882, 14, 3, 3, 150707233, 40724, 64
1000, 64, 10, 100, 50, 11.591923658404882, 14, 2, 4, 144068118, 39008, 64
1000, 64, 10, 100, 50, 11.591923658404882, 17, 4, 4, 171430359, 45807, 64
1000, 64, 10, 100, 50, 11.591923658404882, 11, 2, 5, 111936711, 30573, 64
1000, 64, 10, 100, 50, 11.591923658404882, 21, 4, 4, 231552464, 60940, 64
1000, 64, 10, 100, 50, 11.591923658404882, 16, 3, 6, 179751468, 47526, 64
1000, 64, 10, 100, 50, 11.591923658404882, 10, 3, 6, 104231539, 28692, 64
1000, 64, 10, 100, 50, 11.591923658404882, 10, 4, 3, 107679345, 29477, 64
1000, 64, 10, 100, 50, 11.591923658404882, 15, 2, 4, 156381544, 42013, 64
1000, 64, 10, 100, 50, 11.591923658404882, 12, 8, 5, 115823335, 31650, 64
1000, 64, 10, 100, 50, 11.591923658404882, 14, 2, 6, 143581306, 39031, 64
1000, 64, 10, 100, 50, 11.591923658404882, 11, 6, 4, 104982366, 28958, 64
1000, 64, 10, 100, 50, 11.591923658404882, 11, 5, 5, 117681688, 32332, 64
1000, 64, 10, 100, 50, 11.591923658404882, 11, 7, 4, 98815574, 26657, 64
1000, 64, 10, 100, 50, 11.591923658404882, 11, 5, 3, 115285892, 31551, 64
1000, 64, 10, 100, 50, 11.591923658404882, 15, 4, 4, 161394814, 42991, 64
1000, 64, 10, 100, 50, 11.591923658404882, 11, 4, 6, 110960962, 30499, 64
1000, 64, 10, 100, 50, 11.591923658404882, 11, 4, 5, 108878943, 30202, 64
1000, 64, 10, 100, 50, 11.591923658404882, 15, 14, 4, 159936481, 42837, 64
1000, 64, 10, 100, 50, 11.591923658404882, 11, 2, 3, 111178575, 30307, 64
1000, 64, 10, 100, 50, 11.591923658404882, 12, 4, 5, 121663029, 32966, 64
1000, 64, 10, 100, 50, 11.591923658404882, 13, 4, 4, 132501104, 35861, 64
1000, 64, 10, 100, 50, 11.591923658404882, 12, 4, 5, 118632319, 32177, 64
1000, 64, 10, 100, 50, 11.591923658404882, 13, 3, 3, 142580018, 38638, 64
1000, 64, 10, 100, 50, 11.591923658404882, 17, 2, 4, 189109989, 50081, 64
1000, 64, 10, 100, 50, 11.591923658404882, 12, 4, 6, 112557486, 30604, 64
1000, 64, 10, 100, 50, 11.591923658404882, 14, 3, 4, 140327124, 37534, 64
1000, 64, 10, 100, 50, 11.591923658404882, 15, 4, 4, 159333912, 42391, 64
1000, 64, 10, 100, 50, 11.591923658404882, 20, 3, 4, 225670832, 59748, 64
1000, 64, 10, 100, 50, 11.591923658404882, 13, 2, 5, 133715941, 36451, 64
1000, 64, 10, 100, 50, 11.591923658404882, 12, 2, 3, 126274950, 34490, 64
1000, 64, 10, 100, 50, 11.591923658404882, 14, 6, 5, 137806031, 37382, 64
1000, 64, 10, 100, 50, 11.591923658404882, 15, 3, 7, 160568087, 43073, 64
1000, 64, 10, 100, 50, 11.591923658404882, 15, 3, 5, 167598755, 44716, 64
1000, 64, 10, 100, 50, 11.591923658404882, 15, 3, 4, 150329962, 40237, 64
1000, 64, 10, 100, 50, 11.591923658404882, 15, 3, 4, 151117319, 40860, 64
1000, 64, 10, 100, 50, 11.591923658404882, 13, 3, 6, 140362603, 38084, 64
1000, 64, 10, 100, 50, 11.591923658404882, 11, 4, 4, 110137539, 30688, 64
1000, 64, 10, 100, 50, 11.591923658404882, 13, 6, 4, 139022258, 37320, 64
