8,84,70,219
57,104,70,242
0,106,70,299
65,109,70,264
12,111,70,274
51,111,70,269
15,114,70,280
10,115,70,280
37,115,70,260
11,117,70,301
7,118,70,284
13,118,70,288
24,118,70,291
5,119,70,304
9,120,70,290
43,122,70,303
41,125,70,306
26,127,70,304
28,127,70,308
6,128,70,320
45,128,70,295
69,129,70,317
1,130,70,330
18,130,70,333
29,130,70,313
19,132,70,315
48,133,70,341
58,134,70,321
32,136,70,328
55,137,70,345
36,140,70,356
42,140,70,316
3,141,70,331
39,141,70,335
66,143,70,340
31,145,70,345
17,146,70,366
34,146,70,355
20,147,70,353
67,148,70,367
54,149,70,376
46,151,70,355
68,153,70,349
16,155,70,408
59,156,70,377
25,157,70,396
21,159,70,394
52,159,70,385
61,160,70,355
63,163,70,379
2,167,70,393
47,168,70,411
56,169,70,390
22,170,70,408
4,171,70,424
50,171,70,410
64,171,70,411
60,173,70,428
23,186,70,452
62,187,70,450
38,191,70,445
40,199,70,447
27,201,70,463
53,207,70,508
35,210,70,475
49,210,70,471
14,228,70,566
44,231,70,552
33,238,70,575
30,313,70,752
