7,109,80,285
28,114,80,304
1,115,80,297
43,117,80,287
56,128,80,314
78,128,80,300
44,131,80,323
58,133,80,334
54,137,80,309
37,138,80,341
73,139,80,329
3,140,80,341
34,140,80,355
45,141,80,341
64,141,80,338
74,141,80,333
79,141,80,334
12,142,80,345
29,142,80,336
40,143,80,345
27,149,80,376
8,150,80,372
59,150,80,343
47,151,80,351
66,154,80,348
60,155,80,383
4,156,80,397
10,157,80,387
9,159,80,399
13,159,80,365
20,159,80,397
62,160,80,390
11,161,80,383
69,161,80,378
25,166,80,407
36,167,80,370
55,167,80,412
57,168,80,384
71,168,80,401
46,169,80,404
51,169,80,407
61,169,80,388
63,169,80,397
21,174,80,416
22,174,80,437
23,175,80,428
19,176,80,450
14,178,80,442
33,178,80,436
41,181,80,402
77,183,80,462
42,184,80,446
67,184,80,412
35,187,80,438
38,187,80,415
68,187,80,441
32,188,80,463
17,190,80,470
24,190,80,457
65,191,80,435
26,192,80,489
53,192,80,430
48,199,80,477
15,201,80,496
52,208,80,459
5,213,80,536
39,213,80,514
31,214,80,520
49,221,80,491
76,221,80,516
50,235,80,562
16,237,80,561
70,237,80,561
6,238,80,586
75,253,80,608
0,254,80,631
30,254,80,638
2,255,80,636
72,266,80,640
18,294,80,673
