21,48,40,119
22,49,40,111
24,50,40,120
14,53,40,124
15,57,40,124
13,60,40,139
0,61,40,149
20,63,40,142
12,64,40,139
1,65,40,153
8,65,40,159
3,67,40,147
26,69,40,155
31,70,40,165
2,71,40,165
6,71,40,161
32,72,40,164
36,73,40,164
17,74,40,166
19,75,40,171
25,77,40,173
30,77,40,174
33,78,40,182
16,79,40,178
37,80,40,187
10,82,40,197
35,84,40,193
39,84,40,184
9,89,40,204
11,90,40,211
27,90,40,208
38,94,40,202
18,96,40,211
23,96,40,228
29,100,40,248
4,113,40,262
7,114,40,288
5,115,40,281
34,127,40,277
28,159,40,352
