212,1304,800,4036
395,1349,800,4193
205,1378,800,4271
722,1385,800,4317
676,1390,800,4322
390,1429,800,4440
215,1431,800,4401
35,1432,800,4464
516,1440,800,4398
254,1445,800,4477
464,1446,800,4431
677,1449,800,4502
510,1453,800,4508
116,1456,800,4508
637,1461,800,4565
111,1462,800,4532
706,1468,800,4598
195,1472,800,4634
260,1472,800,4621
491,1476,800,4569
297,1482,800,4594
451,1486,800,4645
602,1486,800,4531
288,1489,800,4629
710,1491,800,4653
214,1492,800,4568
302,1493,800,4706
652,1493,800,4567
295,1496,800,4651
361,1496,800,4671
725,1497,800,4584
387,1515,800,4658
218,1516,800,4678
653,1516,800,4658
312,1517,800,4720
318,1517,800,4713
473,1525,800,4760
21,1526,800,4728
50,1527,800,4737
587,1530,800,4773
760,1530,800,4760
51,1531,800,4747
54,1533,800,4738
379,1533,800,4698
488,1533,800,4758
241,1535,800,4777
266,1535,800,4796
353,1535,800,4778
294,1536,800,4734
340,1536,800,4742
638,1537,800,4743
697,1538,800,4773
112,1544,800,4786
460,1548,800,4815
48,1551,800,4799
305,1555,800,4875
744,1555,800,4863
337,1556,800,4729
364,1556,800,4817
137,1558,800,4865
173,1560,800,4834
335,1562,800,4834
773,1562,800,4844
791,1563,800,4838
770,1565,800,4888
607,1567,800,4820
129,1568,800,4877
691,1568,800,4819
284,1574,800,4846
565,1581,800,4917
36,1585,800,4960
175,1586,800,4940
484,1587,800,4921
324,1589,800,4909
400,1589,800,4945
538,1590,800,4888
19,1591,800,4921
358,1593,800,4931
749,1594,800,4921
757,1594,800,4970
497,1598,800,4960
788,1598,800,4969
452,1599,800,4952
107,1600,800,4945
522,1602,800,4988
311,1604,800,4968
314,1605,800,4923
232,1607,800,4988
203,1609,800,5046
193,1613,800,5021
771,1614,800,4989
407,1615,800,5025
650,1620,800,5064
383,1621,800,4991
777,1621,800,4989
25,1623,800,5067
698,1623,800,5014
280,1627,800,5021
316,1628,800,5057
200,1629,800,5076
385,1629,800,4966
220,1632,800,5088
44,1633,800,5042
557,1635,800,5079
704,1635,800,5056
