33,106,70,223
11,111,70,238
8,134,70,268
9,134,70,274
67,140,70,285
27,143,70,287
65,149,70,309
43,151,70,307
34,152,70,308
6,153,70,321
63,155,70,299
37,156,70,301
10,158,70,322
29,158,70,312
38,158,70,310
2,163,70,338
49,163,70,323
3,164,70,339
56,164,70,332
12,165,70,326
18,167,70,336
4,170,70,331
60,172,70,349
54,174,70,348
20,177,70,359
50,177,70,364
51,178,70,360
13,179,70,361
21,180,70,366
35,180,70,357
41,182,70,388
53,184,70,369
45,185,70,356
36,186,70,362
25,188,70,387
64,188,70,373
17,189,70,395
0,190,70,387
61,191,70,361
1,193,70,402
39,194,70,382
48,194,70,376
26,196,70,399
58,196,70,409
66,196,70,399
68,196,70,399
40,197,70,399
22,198,70,392
23,198,70,381
7,199,70,416
30,206,70,411
24,208,70,413
47,208,70,413
5,212,70,417
15,213,70,416
55,213,70,423
62,215,70,434
42,218,70,442
52,220,70,441
28,223,70,450
44,229,70,459
19,237,70,471
59,244,70,478
69,246,70,485
14,262,70,522
31,268,70,542
32,270,70,524
16,293,70,574
57,315,70,621
46,418,70,843
