169,479,400,1735
8,515,400,1883
118,523,400,1996
48,529,400,1899
36,543,400,1943
136,547,400,1967
298,554,400,1938
263,560,400,2082
114,563,400,2034
93,569,400,2077
232,569,400,2069
73,570,400,2108
81,572,400,2092
196,572,400,2116
285,572,400,2078
188,573,400,2084
333,574,400,2058
49,578,400,2153
287,578,400,2127
44,581,400,2153
168,581,400,2129
360,585,400,2047
191,587,400,2176
20,591,400,2209
17,592,400,2163
171,596,400,2178
150,597,400,2148
229,597,400,2185
213,598,400,2207
70,601,400,2229
381,602,400,2174
200,603,400,2246
281,603,400,2175
95,606,400,2234
3,609,400,2267
111,609,400,2220
385,609,400,2216
398,610,400,2212
316,612,400,2217
250,613,400,2257
348,614,400,2271
227,615,400,2145
159,616,400,2160
224,616,400,2252
7,617,400,2251
69,617,400,2235
99,617,400,2216
296,617,400,2214
51,618,400,2260
397,618,400,2238
148,619,400,2214
267,619,400,2265
177,627,400,2291
375,629,400,2302
104,631,400,2231
386,631,400,2194
304,635,400,2325
220,637,400,2334
77,639,400,2330
367,641,400,2340
57,643,400,2330
144,643,400,2255
351,644,400,2356
29,645,400,2296
176,645,400,2327
358,645,400,2249
181,646,400,2349
254,646,400,2344
268,646,400,2250
60,648,400,2270
132,649,400,2377
393,649,400,2263
309,650,400,2283
310,650,400,2342
13,652,400,2369
374,652,400,2333
119,654,400,2385
155,654,400,2311
342,654,400,2262
182,656,400,2401
147,657,400,2318
230,657,400,2431
41,659,400,2390
47,659,400,2436
112,661,400,2411
278,661,400,2396
103,664,400,2311
192,665,400,2457
297,666,400,2305
399,667,400,2422
16,668,400,2446
22,668,400,2368
53,669,400,2497
96,669,400,2499
175,669,400,2429
277,669,400,2487
365,674,400,2345
206,676,400,2434
341,676,400,2402
164,681,400,2469
167,683,400,2475
311,683,400,2487
201,684,400,2489
46,686,400,2530
38,687,400,2584
89,687,400,2440
160,688,400,2479
0,689,400,2546
140,689,400,2537
330,689,400,2494
32,690,400,2529
208,690,400,2524
204,693,400,2506
225,694,400,2516
52,695,400,2417
12,696,400,2536
115,696,400,2530
295,697,400,2445
294,700,400,2564
396,700,400,2555
43,702,400,2440
322,702,400,2562
34,704,400,2610
292,705,400,2533
391,705,400,2549
107,707,400,2526
100,708,400,2577
373,708,400,2606
394,709,400,2596
101,710,400,2589
153,710,400,2519
161,711,400,2544
183,711,400,2559
223,711,400,2478
82,712,400,2598
90,712,400,2517
91,712,400,2604
355,713,400,2510
395,713,400,2597
383,714,400,2506
105,715,400,2512
121,715,400,2600
368,715,400,2604
228,716,400,2518
324,716,400,2597
74,717,400,2492
151,718,400,2651
209,718,400,2661
56,719,400,2608
314,719,400,2472
126,720,400,2625
271,721,400,2631
272,721,400,2519
50,722,400,2628
320,725,400,2502
354,725,400,2535
