18,45,40,114
30,50,40,107
5,56,40,134
17,56,40,130
11,58,40,134
14,58,40,133
32,58,40,128
35,58,40,129
21,59,40,126
16,65,40,150
6,68,40,170
13,68,40,158
37,68,40,160
2,69,40,165
22,70,40,157
15,72,40,183
9,75,40,171
27,77,40,164
28,80,40,179
3,81,40,200
10,84,40,206
20,85,40,191
24,86,40,183
8,88,40,206
36,89,40,191
12,92,40,221
29,96,40,221
4,98,40,216
7,101,40,233
34,105,40,226
39,109,40,241
23,110,40,243
1,111,40,247
33,111,40,233
19,122,40,265
31,122,40,272
38,122,40,275
25,127,40,271
0,143,40,324
26,145,40,324
