322,1341,1000,5064
502,1379,1000,5241
403,1404,1000,5256
153,1438,1000,5428
763,1440,1000,5407
505,1447,1000,5370
520,1490,1000,5572
33,1502,1000,5643
563,1502,1000,5699
939,1507,1000,5653
457,1508,1000,5641
494,1515,1000,5634
100,1518,1000,5660
409,1518,1000,5673
181,1519,1000,5704
282,1519,1000,5631
538,1522,1000,5630
335,1532,1000,5713
177,1536,1000,5787
269,1536,1000,5729
577,1547,1000,5774
154,1548,1000,5777
114,1549,1000,5848
669,1552,1000,5778
926,1554,1000,5875
112,1563,1000,5840
918,1564,1000,5858
208,1568,1000,5896
586,1568,1000,5925
284,1574,1000,5930
895,1575,1000,5853
86,1583,1000,6063
359,1583,1000,5918
976,1584,1000,5911
51,1588,1000,5944
652,1591,1000,5932
794,1592,1000,5985
868,1593,1000,5914
47,1594,1000,6013
596,1597,1000,5966
744,1600,1000,6034
740,1601,1000,5970
927,1603,1000,6030
657,1605,1000,5981
947,1605,1000,6002
90,1606,1000,6085
129,1608,1000,6023
233,1609,1000,6060
198,1610,1000,5959
270,1610,1000,6016
682,1610,1000,6020
998,1612,1000,6024
203,1613,1000,6066
708,1613,1000,5987
128,1618,1000,6051
277,1622,1000,6071
558,1623,1000,6035
48,1625,1000,6115
68,1627,1000,6095
146,1629,1000,6133
456,1629,1000,6098
948,1629,1000,6125
795,1630,1000,6080
632,1631,1000,6104
477,1635,1000,6122
779,1635,1000,6190
495,1638,1000,6168
997,1639,1000,6066
92,1640,1000,6229
626,1642,1000,6208
628,1642,1000,6156
207,1643,1000,6219
321,1644,1000,6144
561,1644,1000,6269
488,1645,1000,6194
506,1645,1000,6164
919,1646,1000,6171
835,1647,1000,6152
759,1648,1000,6205
858,1648,1000,6168
982,1649,1000,6161
87,1651,1000,6133
864,1653,1000,6180
896,1654,1000,6188
734,1657,1000,6205
83,1659,1000,6228
124,1660,1000,6247
619,1660,1000,6168
805,1661,1000,6197
954,1662,1000,6198
264,1670,1000,6274
683,1672,1000,6173
327,1673,1000,6247
581,1673,1000,6264
5,1674,1000,6318
98,1675,1000,6217
837,1676,1000,6276
314,1677,1000,6316
170,1678,1000,6313
172,1679,1000,6291
108,1683,1000,6333
265,1685,1000,6288
278,1686,1000,6329
46,1687,1000,6378
258,1688,1000,6321
303,1689,1000,6319
965,1691,1000,6267
120,1692,1000,6415
149,1692,1000,6405
689,1692,1000,6314
731,1692,1000,6327
302,1693,1000,6411
891,1693,1000,6308
244,1696,1000,6382
571,1697,1000,6374
914,1697,1000,6424
266,1698,1000,6397
921,1699,1000,6353
299,1701,1000,6458
924,1701,1000,6324
165,1702,1000,6342
622,1702,1000,6367
993,1702,1000,6355
816,1704,1000,6344
52,1705,1000,6364
240,1705,1000,6410
400,1706,1000,6443
41,1708,1000,6382
313,1711,1000,6333
478,1712,1000,6395
696,1712,1000,6391
781,1713,1000,6339
483,1715,1000,6427
319,1716,1000,6335
250,1718,1000,6387
977,1721,1000,6427
227,1723,1000,6494
412,1724,1000,6502
883,1725,1000,6461
7,1726,1000,6489
38,1726,1000,6531
547,1727,1000,6464
121,1728,1000,6542
923,1728,1000,6547
508,1729,1000,6468
529,1729,1000,6509
465,1730,1000,6439
678,1732,1000,6561
639,1733,1000,6466
53,1735,1000,6516
22,1737,1000,6568
99,1738,1000,6582
356,1740,1000,6496
523,1740,1000,6525
702,1740,1000,6557
119,1743,1000,6553
426,1745,1000,6516
459,1745,1000,6549
815,1745,1000,6522
879,1747,1000,6550
722,1748,1000,6538
37,1749,1000,6673
820,1749,1000,6555
860,1749,1000,6595
873,1749,1000,6494
29,1751,1000,6524
509,1751,1000,6611
713,1751,1000,6525
649,1753,1000,6538
76,1755,1000,6588
667,1755,1000,6594
194,1757,1000,6541
907,1759,1000,6637
147,1761,1000,6595
684,1761,1000,6567
988,1762,1000,6545
573,1763,1000,6583
368,1764,1000,6628
831,1766,1000,6585
189,1768,1000,6537
395,1772,1000,6577
839,1773,1000,6614
163,1774,1000,6688
557,1775,1000,6713
909,1776,1000,6662
341,1777,1000,6622
738,1778,1000,6639
961,1779,1000,6679
332,1781,1000,6615
109,1783,1000,6633
867,1784,1000,6701
872,1784,1000,6721
881,1785,1000,6695
712,1787,1000,6726
756,1787,1000,6726
888,1787,1000,6712
762,1788,1000,6640
383,1789,1000,6668
821,1789,1000,6636
39,1790,1000,6759
300,1790,1000,6729
421,1790,1000,6746
852,1790,1000,6785
136,1791,1000,6742
223,1791,1000,6753
256,1791,1000,6713
95,1792,1000,6736
516,1793,1000,6660
553,1794,1000,6676
826,1795,1000,6739
8,1796,1000,6785
463,1797,1000,6746
810,1797,1000,6730
569,1798,1000,6711
425,1799,1000,6757
842,1800,1000,6788
307,1801,1000,6721
848,1801,1000,6719
236,1802,1000,6748
946,1803,1000,6777
326,1804,1000,6763
665,1804,1000,6765
617,1805,1000,6713
399,1806,1000,6786
661,1807,1000,6761
66,1811,1000,6821
609,1811,1000,6757
145,1812,1000,6870
814,1813,1000,6849
592,1815,1000,6836
427,1816,1000,6705
479,1817,1000,6840
184,1818,1000,6862
675,1818,1000,6884
841,1819,1000,6885
656,1820,1000,6815
862,1820,1000,6838
311,1821,1000,6821
434,1821,1000,6791
19,1822,1000,6903
729,1822,1000,6771
832,1822,1000,6801
956,1824,1000,6880
599,1825,1000,6804
844,1825,1000,6842
237,1826,1000,6825
451,1826,1000,6808
718,1827,1000,6905
89,1828,1000,6864
262,1828,1000,6861
940,1829,1000,6899
507,1830,1000,6910
931,1830,1000,6906
470,1831,1000,6904
212,1832,1000,6862
601,1834,1000,6866
935,1835,1000,6913
958,1835,1000,6852
424,1836,1000,6854
257,1838,1000,6909
73,1839,1000,6875
127,1839,1000,6898
279,1839,1000,6916
692,1839,1000,6897
420,1841,1000,6801
49,1842,1000,6905
920,1842,1000,6856
140,1843,1000,6891
593,1843,1000,6973
680,1845,1000,6962
727,1845,1000,6909
925,1845,1000,6876
808,1846,1000,6876
380,1847,1000,6918
209,1848,1000,6875
364,1848,1000,6938
885,1848,1000,6948
355,1849,1000,6972
790,1849,1000,6910
350,1852,1000,6880
416,1852,1000,6974
554,1852,1000,6869
475,1854,1000,6998
537,1855,1000,6961
45,1856,1000,6950
542,1857,1000,6932
543,1857,1000,6921
60,1858,1000,6934
125,1858,1000,6939
549,1860,1000,7014
905,1860,1000,6914
342,1862,1000,7001
394,1862,1000,6974
955,1862,1000,6967
328,1863,1000,6897
232,1864,1000,6945
644,1865,1000,6946
385,1866,1000,6990
492,1867,1000,7017
308,1868,1000,7034
886,1868,1000,6950
824,1869,1000,6995
50,1870,1000,6961
917,1870,1000,6985
551,1872,1000,7013
482,1873,1000,7030
850,1873,1000,7042
101,1874,1000,7120
218,1874,1000,7018
579,1875,1000,6994
983,1875,1000,7008
54,1876,1000,6997
148,1877,1000,7084
323,1877,1000,7064
404,1877,1000,7100
347,1879,1000,7028
992,1880,1000,7043
461,1883,1000,7063
480,1884,1000,7095
525,1884,1000,7004
185,1885,1000,7097
623,1886,1000,7016
643,1886,1000,7060
249,1887,1000,7027
936,1887,1000,7165
462,1890,1000,7037
301,1891,1000,7089
817,1891,1000,7094
830,1891,1000,7057
274,1892,1000,7206
107,1893,1000,7113
219,1894,1000,7156
36,1897,1000,7165
0,1899,1000,7168
292,1899,1000,7074
254,1900,1000,7174
949,1900,1000,7077
162,1902,1000,7100
176,1902,1000,7152
436,1902,1000,7125
528,1903,1000,7094
501,1904,1000,7178
880,1904,1000,7089
234,1906,1000,7077
431,1906,1000,7163
752,1906,1000,7116
474,1907,1000,7214
899,1907,1000,7243
287,1908,1000,7131
645,1908,1000,7115
747,1908,1000,7161
137,1910,1000,7185
141,1910,1000,7172
838,1911,1000,7101
978,1913,1000,7172
210,1914,1000,7185
564,1914,1000,7167
705,1914,1000,7086
23,1915,1000,7187
900,1915,1000,7118
439,1916,1000,7192
878,1916,1000,7181
894,1916,1000,7195
933,1916,1000,7183
211,1917,1000,7194
950,1918,1000,7166
85,1920,1000,7252
276,1920,1000,7167
963,1921,1000,7148
987,1922,1000,7294
996,1923,1000,7208
61,1924,1000,7206
511,1924,1000,7233
697,1924,1000,7216
205,1926,1000,7192
281,1928,1000,7152
71,1930,1000,7281
329,1930,1000,7309
530,1930,1000,7217
676,1930,1000,7228
777,1932,1000,7241
803,1932,1000,7255
80,1933,1000,7275
222,1933,1000,7298
440,1933,1000,7217
787,1933,1000,7230
261,1934,1000,7295
531,1934,1000,7202
612,1934,1000,7222
325,1935,1000,7315
828,1935,1000,7295
4,1936,1000,7287
745,1937,1000,7295
289,1938,1000,7261
980,1938,1000,7277
246,1939,1000,7289
703,1940,1000,7160
31,1941,1000,7203
375,1941,1000,7251
534,1941,1000,7384
758,1941,1000,7349
638,1942,1000,7266
887,1942,1000,7236
74,1943,1000,7272
415,1945,1000,7273
576,1945,1000,7273
761,1945,1000,7268
566,1946,1000,7248
798,1946,1000,7251
500,1948,1000,7243
142,1950,1000,7445
130,1951,1000,7343
187,1951,1000,7236
272,1951,1000,7221
968,1952,1000,7340
704,1953,1000,7323
63,1954,1000,7358
635,1954,1000,7339
510,1955,1000,7247
695,1956,1000,7268
293,1957,1000,7415
829,1957,1000,7279
555,1958,1000,7355
81,1959,1000,7344
134,1959,1000,7285
312,1961,1000,7367
340,1961,1000,7358
449,1963,1000,7256
173,1964,1000,7354
196,1965,1000,7373
79,1966,1000,7310
892,1966,1000,7280
77,1967,1000,7347
15,1968,1000,7457
273,1968,1000,7355
672,1968,1000,7357
771,1968,1000,7339
357,1969,1000,7254
865,1969,1000,7324
717,1971,1000,7349
32,1973,1000,7446
651,1973,1000,7364
467,1974,1000,7365
693,1974,1000,7344
840,1974,1000,7372
594,1975,1000,7425
991,1975,1000,7447
654,1976,1000,7421
166,1977,1000,7436
898,1977,1000,7427
466,1978,1000,7492
503,1978,1000,7429
406,1979,1000,7459
536,1979,1000,7355
200,1981,1000,7477
877,1981,1000,7396
890,1981,1000,7400
155,1982,1000,7505
253,1982,1000,7455
442,1982,1000,7432
484,1982,1000,7376
804,1982,1000,7429
337,1983,1000,7467
336,1985,1000,7458
437,1985,1000,7457
849,1985,1000,7447
298,1986,1000,7465
851,1986,1000,7432
902,1986,1000,7411
430,1988,1000,7439
845,1990,1000,7479
975,1991,1000,7447
597,1992,1000,7544
568,1993,1000,7431
132,1994,1000,7442
699,1994,1000,7476
20,1996,1000,7474
472,1996,1000,7464
448,1997,1000,7547
532,1998,1000,7563
874,1998,1000,7519
318,1999,1000,7468
473,1999,1000,7515
40,2000,1000,7578
455,2000,1000,7500
199,2001,1000,7516
381,2002,1000,7540
245,2003,1000,7453
559,2003,1000,7494
580,2003,1000,7510
910,2003,1000,7477
344,2009,1000,7519
767,2009,1000,7472
182,2012,1000,7490
330,2012,1000,7601
620,2012,1000,7510
247,2013,1000,7633
310,2013,1000,7532
370,2013,1000,7482
527,2013,1000,7531
315,2014,1000,7495
259,2017,1000,7546
679,2017,1000,7525
753,2017,1000,7553
167,2018,1000,7581
972,2018,1000,7456
206,2021,1000,7634
846,2021,1000,7537
627,2022,1000,7560
701,2022,1000,7629
43,2023,1000,7621
243,2024,1000,7593
504,2024,1000,7592
800,2025,1000,7622
818,2025,1000,7604
906,2025,1000,7538
481,2026,1000,7529
629,2026,1000,7590
241,2030,1000,7598
670,2031,1000,7604
836,2031,1000,7655
971,2032,1000,7601
392,2034,1000,7703
590,2034,1000,7620
228,2036,1000,7661
613,2037,1000,7579
755,2037,1000,7576
221,2038,1000,7550
94,2039,1000,7697
773,2039,1000,7615
959,2039,1000,7667
305,2040,1000,7598
366,2044,1000,7666
396,2044,1000,7645
797,2045,1000,7606
88,2046,1000,7628
743,2047,1000,7651
813,2048,1000,7612
545,2049,1000,7666
630,2051,1000,7702
191,2052,1000,7642
103,2053,1000,7687
317,2054,1000,7784
792,2054,1000,7696
1,2055,1000,7694
911,2055,1000,7714
671,2056,1000,7677
666,2057,1000,7641
574,2058,1000,7705
202,2059,1000,7716
446,2059,1000,7734
353,2061,1000,7753
401,2061,1000,7704
384,2062,1000,7708
772,2062,1000,7757
122,2063,1000,7764
732,2063,1000,7634
30,2064,1000,7792
