730,1,4,64,67,28.0,1037,70,0,1,0.0,1000,7,500,false,54
730,2,8,700,1104,64.0,14178,70,0,1,0.0,1000,7,500,false,54
730,3,11,953,2922,100.0,52786,70,1,1,1.0,1000,6,500,false,54
730,4,15,978,3875,120.0,68642,70,1,1,1.0,1000,7,500,false,54
730,5,18,989,5350,136.0,90201,70,1,1,1.0,1000,7,500,false,54
730,6,22,999,8284,164.0,117456,70,1,1,1.0,1000,7,500,false,54
730,7,26,999,9833,184.0,139285,70,1,1,1.0,1000,7,500,false,54
730,8,30,999,11643,204.0,155661,70,1,1,1.0,1000,7,500,false,54
730,9,34,999,13028,228.0,172045,70,1,1,1.0,1000,7,500,false,54
730,10,37,999,14279,248.0,188427,70,1,1,1.0,1000,7,500,false,54
730,11,41,1000,16428,268.0,199358,70,1,1,1.0,1000,7,500,false,54
730,12,45,1000,17207,284.0,210284,70,1,1,1.0,1000,7,500,false,54
730,13,49,1000,20886,312.0,237587,70,1,1,1.0,1000,7,500,false,54
