100, 1000, 6, 0, 10, 87.60, 131.67, 131.66 
84, 1000, 6, 0, 11, 88.60, 120.32, 120.32 
67, 1000, 6, 0, 14, 74.50, 96.02, 96.01 
99, 1000, 6, 0, 10, 99.00, 131.67, 131.66 
97, 1000, 6, 0, 10, 98.90, 131.67, 131.66 
81, 1000, 6, 0, 12, 94.20, 110.87, 110.87 
91, 1000, 6, 0, 10, 92.50, 131.67, 131.66 
77, 1000, 6, 0, 12, 90.90, 110.87, 110.87 
94, 1000, 6, 0, 10, 100.20, 131.67, 131.66 
1, 1000, 6, 0, 1000, 1.60, 8.16, 8.16 
