100, 1000, 4, 2, 10, 65.32, 124.76, 0.52 
91, 1000, 4, 2, 10, 65.36, 124.76, 0.52 
92, 1000, 4, 2, 10, 76.47, 124.76, 0.61 
93, 1000, 4, 2, 10, 73.25, 124.76, 0.59 
94, 1000, 4, 2, 10, 70.86, 124.76, 0.57 
95, 1000, 4, 2, 10, 66.05, 124.76, 0.53 
96, 1000, 4, 2, 10, 67.97, 124.76, 0.54 
97, 1000, 4, 2, 10, 71.78, 124.76, 0.58 
98, 1000, 4, 2, 10, 67.21, 124.76, 0.54 
99, 1000, 4, 2, 10, 67.87, 124.76, 0.54 
84, 1000, 4, 2, 11, 68.25, 113.42, 0.60 
85, 1000, 4, 2, 11, 64.60, 113.42, 0.57 
86, 1000, 4, 2, 11, 62.90, 113.42, 0.55 
87, 1000, 4, 2, 11, 66.09, 113.42, 0.58 
88, 1000, 4, 2, 11, 65.67, 113.42, 0.58 
89, 1000, 4, 2, 11, 66.70, 113.42, 0.59 
90, 1000, 4, 2, 11, 64.99, 113.42, 0.57 
77, 1000, 4, 2, 12, 67.05, 103.96, 0.64 
78, 1000, 4, 2, 12, 58.99, 103.96, 0.57 
79, 1000, 4, 2, 12, 63.86, 103.96, 0.61 
80, 1000, 4, 2, 12, 61.13, 103.96, 0.59 
81, 1000, 4, 2, 12, 61.20, 103.96, 0.59 
82, 1000, 4, 2, 12, 58.95, 103.96, 0.57 
83, 1000, 4, 2, 12, 61.13, 103.96, 0.59 
72, 1000, 4, 2, 13, 54.78, 95.97, 0.57 
73, 1000, 4, 2, 13, 60.29, 95.97, 0.63 
74, 1000, 4, 2, 13, 57.28, 95.97, 0.60 
75, 1000, 4, 2, 13, 58.01, 95.97, 0.60 
76, 1000, 4, 2, 13, 59.54, 95.97, 0.62 
67, 1000, 4, 2, 14, 53.97, 89.11, 0.61 
68, 1000, 4, 2, 14, 54.77, 89.11, 0.61 
69, 1000, 4, 2, 14, 52.38, 89.11, 0.59 
70, 1000, 4, 2, 14, 55.95, 89.11, 0.63 
71, 1000, 4, 2, 14, 57.48, 89.11, 0.65 
63, 1000, 4, 2, 15, 51.93, 83.17, 0.62 
64, 1000, 4, 2, 15, 50.31, 83.17, 0.60 
65, 1000, 4, 2, 15, 50.44, 83.17, 0.61 
66, 1000, 4, 2, 15, 53.36, 83.17, 0.64 
59, 1000, 4, 2, 16, 55.13, 77.97, 0.71 
60, 1000, 4, 2, 16, 48.49, 77.97, 0.62 
61, 1000, 4, 2, 16, 48.20, 77.97, 0.62 
62, 1000, 4, 2, 16, 48.22, 77.97, 0.62 
56, 1000, 4, 2, 17, 47.05, 73.39, 0.64 
57, 1000, 4, 2, 17, 44.67, 73.39, 0.61 
58, 1000, 4, 2, 17, 46.55, 73.39, 0.63 
53, 1000, 4, 2, 18, 46.80, 69.31, 0.68 
54, 1000, 4, 2, 18, 48.36, 69.31, 0.70 
55, 1000, 4, 2, 18, 47.89, 69.31, 0.69 
51, 1000, 4, 2, 19, 44.30, 65.66, 0.67 
52, 1000, 4, 2, 19, 46.47, 65.66, 0.71 
48, 1000, 4, 2, 20, 44.27, 62.38, 0.71 
49, 1000, 4, 2, 20, 43.37, 62.38, 0.70 
50, 1000, 4, 2, 20, 42.06, 62.38, 0.67 
46, 1000, 4, 2, 21, 41.93, 59.41, 0.71 
47, 1000, 4, 2, 21, 39.77, 59.41, 0.67 
44, 1000, 4, 2, 22, 39.59, 56.71, 0.70 
45, 1000, 4, 2, 22, 40.72, 56.71, 0.72 
42, 1000, 4, 2, 23, 43.76, 54.24, 0.81 
43, 1000, 4, 2, 23, 37.83, 54.24, 0.70 
41, 1000, 4, 2, 24, 35.96, 51.98, 0.69 
39, 1000, 4, 2, 25, 38.27, 49.90, 0.77 
40, 1000, 4, 2, 25, 36.31, 49.90, 0.73 
38, 1000, 4, 2, 26, 35.52, 47.98, 0.74 
36, 1000, 4, 2, 27, 35.78, 46.21, 0.77 
37, 1000, 4, 2, 27, 32.17, 46.21, 0.70 
35, 1000, 4, 2, 28, 32.60, 44.56, 0.73 
34, 1000, 4, 2, 29, 33.19, 43.02, 0.77 
33, 1000, 4, 2, 30, 32.30, 41.59, 0.78 
32, 1000, 4, 2, 31, 29.13, 40.24, 0.72 
31, 1000, 4, 2, 32, 31.23, 38.99, 0.80 
