138,193,300
29,198,300
90,203,300
94,208,300
54,212,300
73,222,300
220,222,300
151,224,300
1,226,300
298,228,300
133,229,300
167,229,300
262,229,300
196,231,300
62,233,300
163,233,300
168,233,300
173,236,300
155,237,300
101,238,300
191,238,300
39,239,300
111,239,300
282,239,300
72,240,300
52,241,300
185,241,300
78,243,300
190,243,300
57,244,300
45,246,300
48,246,300
71,246,300
218,246,300
268,246,300
14,247,300
105,247,300
24,248,300
152,248,300
214,249,300
68,250,300
140,250,300
183,250,300
222,250,300
56,251,300
225,251,300
246,251,300
198,253,300
263,253,300
299,254,300
87,255,300
58,256,300
170,256,300
221,258,300
235,258,300
280,258,300
110,259,300
130,259,300
85,260,300
44,261,300
67,261,300
197,261,300
145,263,300
228,263,300
135,264,300
91,265,300
244,265,300
294,265,300
104,266,300
112,266,300
117,266,300
251,266,300
134,267,300
247,267,300
63,268,300
125,268,300
166,268,300
204,268,300
255,268,300
275,269,300
165,270,300
55,271,300
161,272,300
250,272,300
216,273,300
116,274,300
47,275,300
51,275,300
241,275,300
281,275,300
34,276,300
233,276,300
270,276,300
295,276,300
206,277,300
249,277,300
254,277,300
272,277,300
15,278,300
66,278,300
93,278,300
232,278,300
25,279,300
70,279,300
147,279,300
174,279,300
38,280,300
4,281,300
182,281,300
195,281,300
205,282,300
7,283,300
74,283,300
107,283,300
12,285,300
35,285,300
88,285,300
199,286,300
17,287,300
126,287,300
127,287,300
157,287,300
234,287,300
260,287,300
89,288,300
156,288,300
164,289,300
266,290,300
186,291,300
5,292,300
95,292,300
121,292,300
229,292,300
252,292,300
98,293,300
256,293,300
75,294,300
143,294,300
144,294,300
236,294,300
100,295,300
103,295,300
207,295,300
242,295,300
0,296,300
132,296,300
179,296,300
120,297,300
238,297,300
22,298,300
82,298,300
219,298,300
37,299,300
76,299,300
33,300,300
102,300,300
96,301,300
113,301,300
253,301,300
11,302,300
137,302,300
99,303,300
122,303,300
203,304,300
13,305,300
60,305,300
80,305,300
86,305,300
208,305,300
285,305,300
277,306,300
181,307,300
187,307,300
287,308,300
142,309,300
290,309,300
154,310,300
114,311,300
146,311,300
188,311,300
201,311,300
226,311,300
279,311,300
172,312,300
27,313,300
159,313,300
224,313,300
61,314,300
69,314,300
158,314,300
3,315,300
84,315,300
230,315,300
26,317,300
192,318,300
240,318,300
8,319,300
19,319,300
149,319,300
212,319,300
77,321,300
139,321,300
53,322,300
79,322,300
274,322,300
106,325,300
291,325,300
32,327,300
160,327,300
239,327,300
297,327,300
10,328,300
65,330,300
40,331,300
81,331,300
20,332,300
148,332,300
128,333,300
150,333,300
237,333,300
286,333,300
200,334,300
202,336,300
245,336,300
258,336,300
43,338,300
278,338,300
6,339,300
136,339,300
217,339,300
209,340,300
213,342,300
243,342,300
115,344,300
271,344,300
276,347,300
131,348,300
23,349,300
284,349,300
49,350,300
124,350,300
177,350,300
194,352,300
193,353,300
211,354,300
261,354,300
21,355,300
118,357,300
269,357,300
36,361,300
123,363,300
264,363,300
296,363,300
2,364,300
28,368,300
267,368,300
273,369,300
259,373,300
184,374,300
46,376,300
265,376,300
175,378,300
227,380,300
210,383,300
97,386,300
169,388,300
41,391,300
30,392,300
50,393,300
288,393,300
42,394,300
108,394,300
16,396,300
223,398,300
9,400,300
64,409,300
215,409,300
176,413,300
83,417,300
180,421,300
153,422,300
283,423,300
178,426,300
92,429,300
257,441,300
248,442,300
59,448,300
289,454,300
162,455,300
18,457,300
231,462,300
292,469,300
293,469,300
119,477,300
189,481,300
129,483,300
171,494,300
109,501,300
141,533,300
31,557,300
