299,502,400
172,509,400
92,543,400
219,553,400
376,554,400
398,556,400
345,558,400
335,560,400
334,561,400
336,562,400
363,562,400
3,563,400
290,564,400
351,572,400
9,573,400
197,575,400
381,577,400
21,581,400
51,584,400
73,586,400
301,586,400
192,590,400
122,591,400
320,593,400
352,596,400
212,601,400
215,602,400
220,602,400
230,602,400
24,604,400
214,609,400
350,609,400
85,610,400
138,612,400
311,616,400
64,619,400
343,620,400
292,621,400
75,623,400
225,625,400
283,626,400
79,627,400
249,631,400
319,631,400
173,632,400
84,634,400
229,634,400
304,635,400
377,635,400
66,636,400
288,637,400
7,638,400
90,638,400
54,639,400
191,639,400
208,639,400
210,640,400
332,640,400
396,641,400
168,642,400
337,642,400
341,642,400
135,643,400
262,645,400
125,646,400
357,647,400
307,648,400
257,649,400
18,650,400
35,652,400
49,652,400
70,653,400
23,654,400
83,654,400
364,655,400
115,656,400
295,656,400
222,657,400
6,658,400
263,660,400
141,661,400
48,662,400
395,662,400
231,664,400
169,665,400
42,667,400
247,668,400
38,669,400
207,670,400
233,670,400
240,670,400
387,670,400
2,671,400
268,672,400
178,674,400
254,674,400
4,675,400
291,675,400
312,675,400
187,676,400
329,677,400
273,679,400
180,680,400
96,681,400
164,681,400
112,682,400
113,683,400
184,683,400
190,683,400
325,683,400
294,687,400
77,689,400
101,692,400
116,692,400
306,692,400
333,692,400
359,692,400
362,694,400
25,695,400
128,696,400
279,697,400
382,697,400
114,701,400
40,702,400
136,702,400
239,703,400
366,705,400
226,706,400
256,706,400
157,707,400
158,707,400
57,708,400
103,708,400
250,711,400
300,711,400
339,711,400
313,712,400
327,714,400
107,715,400
97,716,400
147,716,400
30,717,400
183,717,400
267,718,400
323,718,400
389,718,400
206,719,400
260,719,400
11,720,400
119,720,400
117,721,400
244,721,400
86,722,400
354,722,400
62,723,400
205,725,400
217,726,400
271,727,400
286,728,400
160,730,400
193,730,400
80,731,400
121,731,400
390,732,400
88,734,400
53,735,400
237,736,400
369,736,400
340,738,400
195,739,400
171,740,400
297,740,400
355,740,400
368,741,400
129,742,400
266,742,400
17,743,400
50,744,400
269,744,400
365,744,400
383,744,400
137,745,400
361,745,400
139,746,400
308,746,400
278,747,400
346,748,400
155,749,400
65,750,400
386,750,400
397,751,400
8,753,400
284,754,400
322,754,400
347,756,400
392,756,400
356,757,400
393,757,400
149,758,400
203,758,400
29,760,400
148,760,400
1,761,400
296,761,400
143,762,400
315,762,400
281,763,400
132,764,400
159,764,400
328,764,400
218,767,400
145,771,400
358,771,400
224,772,400
27,773,400
55,773,400
261,774,400
12,776,400
43,777,400
242,777,400
47,778,400
124,778,400
20,779,400
227,779,400
372,779,400
265,780,400
289,780,400
144,781,400
378,781,400
232,783,400
349,783,400
380,783,400
167,784,400
236,784,400
223,789,400
102,791,400
71,793,400
76,793,400
221,793,400
166,795,400
216,796,400
32,797,400
22,798,400
37,799,400
162,799,400
326,801,400
56,802,400
150,802,400
344,802,400
194,804,400
370,804,400
253,808,400
385,808,400
338,810,400
175,811,400
348,812,400
165,815,400
140,818,400
241,818,400
384,819,400
14,821,400
59,821,400
118,821,400
58,822,400
188,822,400
46,823,400
89,825,400
94,825,400
181,826,400
282,827,400
5,829,400
44,829,400
353,829,400
342,830,400
87,831,400
152,833,400
375,833,400
108,834,400
213,841,400
246,842,400
314,842,400
41,844,400
130,844,400
81,845,400
235,845,400
74,846,400
399,854,400
106,855,400
174,855,400
28,856,400
33,856,400
123,857,400
303,862,400
13,867,400
60,867,400
317,867,400
391,870,400
142,871,400
298,871,400
99,872,400
127,872,400
199,873,400
204,873,400
248,873,400
302,878,400
100,879,400
26,881,400
31,881,400
251,882,400
305,882,400
36,883,400
146,883,400
234,883,400
154,884,400
388,884,400
133,885,400
293,885,400
170,886,400
69,889,400
131,889,400
238,894,400
134,898,400
371,898,400
185,902,400
68,910,400
367,911,400
105,912,400
330,914,400
161,916,400
211,919,400
52,921,400
373,922,400
316,924,400
252,928,400
272,932,400
39,934,400
82,936,400
61,954,400
310,954,400
153,955,400
156,960,400
258,963,400
10,966,400
245,969,400
331,980,400
110,981,400
16,982,400
324,982,400
270,983,400
274,985,400
111,987,400
200,987,400
120,989,400
98,995,400
209,996,400
0,1000,400
228,1000,400
95,1003,400
163,1003,400
277,1004,400
275,1006,400
196,1012,400
189,1013,400
201,1016,400
280,1017,400
176,1019,400
91,1022,400
198,1022,400
259,1022,400
45,1023,400
72,1041,400
93,1045,400
19,1046,400
179,1046,400
394,1046,400
34,1050,400
186,1052,400
243,1052,400
151,1056,400
318,1065,400
78,1067,400
379,1070,400
321,1095,400
104,1098,400
255,1099,400
67,1132,400
109,1145,400
360,1145,400
202,1156,400
264,1164,400
276,1182,400
285,1223,400
126,1246,400
309,1248,400
63,1277,400
287,1282,400
15,1323,400
177,1427,400
182,1461,400
374,1581,400
