48,299,300
26,317,300
5,333,300
275,340,300
47,348,300
83,352,300
40,358,300
6,362,300
31,367,300
68,367,300
199,367,300
57,368,300
170,368,300
217,370,300
0,371,300
158,372,300
22,374,300
271,374,300
229,375,300
249,375,300
28,376,300
115,379,300
53,380,300
159,380,300
102,384,300
155,384,300
215,387,300
216,388,300
263,388,300
163,391,300
62,393,300
293,393,300
247,396,300
17,397,300
141,398,300
274,398,300
123,400,300
52,401,300
205,401,300
72,403,300
134,403,300
180,403,300
260,403,300
242,405,300
297,405,300
34,406,300
8,408,300
176,409,300
120,410,300
206,411,300
66,412,300
132,413,300
282,413,300
18,414,300
244,415,300
254,417,300
101,418,300
253,418,300
280,420,300
64,423,300
58,424,300
203,426,300
182,427,300
154,428,300
95,429,300
148,429,300
173,431,300
49,432,300
245,432,300
63,434,300
295,434,300
149,435,300
121,436,300
218,436,300
276,436,300
208,437,300
37,439,300
73,439,300
186,439,300
237,439,300
228,440,300
43,441,300
114,441,300
116,441,300
234,441,300
241,441,300
51,442,300
76,442,300
98,442,300
189,445,300
195,445,300
125,447,300
137,447,300
110,449,300
221,449,300
288,450,300
177,452,300
111,453,300
256,453,300
299,453,300
181,455,300
286,456,300
104,457,300
168,457,300
184,457,300
248,458,300
19,459,300
160,459,300
266,459,300
55,461,300
11,462,300
67,463,300
252,464,300
86,465,300
161,465,300
129,466,300
202,466,300
106,468,300
185,468,300
250,468,300
267,468,300
74,470,300
46,472,300
147,472,300
188,473,300
292,473,300
33,474,300
230,474,300
24,476,300
290,476,300
119,478,300
65,479,300
243,479,300
4,480,300
14,481,300
224,481,300
162,483,300
225,483,300
59,484,300
209,484,300
251,484,300
2,485,300
201,486,300
30,487,300
36,487,300
29,488,300
80,488,300
117,488,300
124,488,300
277,488,300
175,490,300
3,491,300
39,491,300
204,491,300
283,493,300
210,494,300
269,494,300
281,494,300
272,495,300
93,498,300
197,498,300
200,498,300
100,500,300
190,500,300
41,501,300
240,501,300
144,503,300
97,504,300
285,504,300
56,505,300
142,506,300
183,506,300
278,506,300
289,510,300
146,512,300
54,515,300
69,515,300
105,515,300
265,515,300
9,517,300
103,518,300
151,519,300
191,519,300
1,522,300
279,522,300
145,523,300
198,525,300
136,526,300
85,527,300
207,527,300
294,527,300
232,528,300
171,529,300
193,530,300
194,530,300
238,530,300
296,531,300
38,532,300
92,532,300
226,532,300
231,532,300
107,534,300
164,534,300
273,534,300
287,536,300
7,537,300
20,538,300
61,538,300
214,538,300
235,538,300
82,539,300
23,540,300
223,541,300
84,542,300
96,542,300
13,543,300
42,543,300
108,543,300
122,543,300
236,543,300
109,544,300
211,547,300
32,549,300
130,549,300
220,550,300
99,552,300
50,553,300
172,561,300
169,562,300
60,563,300
140,564,300
15,565,300
70,572,300
291,572,300
138,573,300
152,574,300
78,575,300
196,575,300
212,575,300
268,575,300
118,576,300
143,576,300
135,577,300
35,580,300
262,584,300
44,587,300
219,587,300
222,587,300
257,588,300
75,590,300
270,593,300
87,596,300
213,596,300
91,599,300
255,600,300
259,601,300
90,602,300
150,602,300
233,603,300
165,604,300
139,605,300
21,608,300
89,609,300
113,609,300
153,610,300
94,612,300
45,614,300
179,620,300
166,625,300
258,630,300
131,634,300
227,641,300
174,643,300
16,645,300
127,650,300
167,654,300
246,655,300
239,658,300
261,658,300
10,663,300
25,667,300
178,667,300
27,668,300
112,675,300
77,681,300
157,683,300
71,696,300
284,698,300
298,701,300
126,702,300
88,710,300
128,718,300
12,725,300
156,752,300
264,770,300
192,781,300
81,791,300
187,810,300
133,818,300
79,844,300
