72,1,4,5.0,4,8.0,13,13,17,4214,0,84,0,1,1000,7,50,false,22
72,2,8,9.0,8,16.0,26,26,30,4214,0,97,0,1,1000,7,50,false,22
72,3,12,13.0,12,24.0,46,46,50,4214,0,117,0,1,1000,7,50,false,22
72,4,16,39.0,42,34.0,218,218,157,4214,0,224,0,1,1000,7,50,false,22
72,5,19,60.0,71,42.0,473,473,255,4214,0,322,0,1,1000,6,50,false,22
72,6,22,108.0,187,50.0,926,926,444,4214,0,511,0,1,1000,7,50,false,22
72,7,25,111.0,190,56.0,936,936,454,4214,0,521,0,1,1000,7,50,false,22
72,8,30,115.0,195,66.0,960,960,472,4214,0,539,0,1,1000,7,50,false,22
72,9,34,163.0,319,74.0,1187,1187,657,4214,0,724,0,1,1000,6,50,false,22
72,10,38,396.0,896,86.0,4244,4244,1630,4214,0,1697,0,1,1000,7,50,false,22
72,11,42,397.0,900,94.0,4257,4257,1632,4214,0,1699,0,1,1000,7,50,false,22
72,12,46,399.0,904,102.0,4271,4271,1638,4214,0,1705,0,1,1000,7,50,false,22
72,13,49,424.0,1204,110.0,6049,6049,1761,4214,0,1828,0,1,1000,7,50,false,22
72,14,53,560.0,1845,118.0,7773,7773,2358,4214,0,2425,0,1,1000,7,50,false,22
72,15,56,719.0,2397,126.0,10838,10838,3055,4214,0,3122,0,1,1000,7,50,false,22
72,16,60,722.0,2401,134.0,10862,10862,3073,4214,0,3140,0,1,1000,7,50,false,22
72,17,64,723.0,2405,142.0,10878,10878,3075,4214,0,3142,0,1,1000,7,50,false,22
72,18,68,727.0,2409,150.0,10901,10901,3098,4214,0,3165,0,1,1000,7,50,false,22
72,19,72,778.0,3315,160.0,14230,14230,3316,4214,0,3383,1,1,1000,7,50,false,22
72,20,76,778.0,3319,168.0,14247,14247,3316,4214,0,3383,1,1,1000,7,50,false,22
72,21,80,861.0,3630,176.0,19718,19718,3651,4214,0,3718,1,1,1000,6,50,false,22
72,22,84,861.0,3634,184.0,19733,19733,3651,4214,0,3718,1,1,1000,7,50,false,22
72,23,88,949.0,4557,196.0,35005,35005,4011,4214,0,4078,1,1,1000,7,50,false,22
72,24,92,957.0,4559,204.0,38886,38886,4035,4214,0,4102,1,1,1000,6,50,false,22
72,25,96,957.0,4563,212.0,38900,38900,4035,4214,0,4102,1,1,1000,7,50,false,22
72,26,100,957.0,4567,220.0,38918,38918,4035,4214,0,4102,1,1,1000,7,50,false,22
72,27,104,967.0,5043,228.0,42563,42563,4081,4214,0,4148,1,1,1000,7,50,false,22
72,28,107,973.0,5501,234.0,46627,46627,4107,4214,0,4174,1,1,1000,7,50,false,22
72,29,111,973.0,5505,242.0,46649,46649,4107,4214,0,4174,1,1,1000,7,50,false,22
72,30,115,973.0,5509,250.0,46663,46663,4107,4214,0,4174,1,1,1000,7,50,false,22
72,31,119,974.0,5954,260.0,50790,50790,4113,4214,0,4180,1,1,1000,7,50,false,22
72,32,123,974.0,5958,268.0,50814,50814,4113,4214,0,4180,1,1,1000,7,50,false,22
72,33,126,974.0,5961,274.0,50826,50826,4113,4214,0,4180,1,1,1000,7,50,false,22
72,34,130,974.0,5965,282.0,50845,50845,4113,4214,0,4180,1,1,1000,6,50,false,22
72,35,134,975.0,5969,290.0,50859,50859,4116,4214,0,4183,1,1,1000,7,50,false,22
72,36,138,975.0,5973,298.0,50879,50879,4116,4214,0,4183,1,1,1000,7,50,false,22
72,37,142,975.0,5977,306.0,50898,50898,4116,4214,0,4183,1,1,1000,7,50,false,22
72,38,146,975.0,5981,314.0,50916,50916,4116,4214,0,4183,1,1,1000,7,50,false,22
72,39,149,975.0,5984,320.0,50932,50932,4116,4214,0,4183,1,1,1000,7,50,false,22
72,40,153,975.0,5988,328.0,50948,50948,4116,4214,0,4183,1,1,1000,7,50,false,22
72,41,157,975.0,5992,336.0,50970,50970,4116,4214,0,4183,1,1,1000,7,50,false,22
72,42,161,975.0,5996,344.0,50987,50987,4116,4214,0,4183,1,1,1000,7,50,false,22
72,43,165,975.0,6000,352.0,51005,51005,4116,4214,0,4183,1,1,1000,7,50,false,22
72,44,168,975.0,6003,358.0,51014,51014,4116,4214,0,4183,1,1,1000,6,50,false,22
72,45,171,975.0,6006,364.0,51024,51024,4116,4214,0,4183,1,1,1000,7,50,false,22
72,46,175,975.0,6010,372.0,51045,51045,4116,4214,0,4183,1,1,1000,7,50,false,22
72,47,179,975.0,6014,380.0,51066,51066,4116,4214,0,4183,1,1,1000,7,50,false,22
72,48,183,993.0,9652,388.0,55266,55266,4190,4214,0,4257,1,1,1000,7,50,false,22
72,49,187,996.0,9651,396.0,59473,59473,4197,4214,0,4264,1,1,1000,7,50,false,22
72,50,191,996.0,9655,404.0,59491,59491,4197,4214,0,4264,1,1,1000,7,50,false,22
72,51,194,997.0,10050,412.0,63701,63701,4201,4214,0,4268,1,1,1000,6,50,false,22
72,52,198,998.0,10601,420.0,67916,67916,4205,4214,0,4272,1,1,1000,7,50,false,22
72,53,202,998.0,10605,428.0,67935,67935,4205,4214,0,4272,1,1,1000,7,50,false,22
72,54,205,998.0,10853,436.0,72155,72155,4205,4214,0,4272,1,1,1000,7,50,false,22
72,55,209,998.0,10857,444.0,72164,72164,4205,4214,0,4272,1,1,1000,7,50,false,22
72,56,213,998.0,11400,454.0,76384,76384,4205,4214,0,4272,1,1,1000,7,50,false,22
72,57,218,998.0,11405,464.0,76403,76403,4205,4214,0,4272,1,1,1000,7,50,false,22
72,58,222,998.0,11409,472.0,76420,76420,4205,4214,0,4272,1,1,1000,7,50,false,22
72,59,225,998.0,11851,480.0,84836,84836,4205,4214,0,4272,1,1,1000,7,50,false,22
72,60,229,998.0,11855,488.0,84853,84853,4205,4214,0,4272,1,1,1000,7,50,false,22
72,61,232,998.0,11858,494.0,84865,84865,4205,4214,0,4272,1,1,1000,6,50,false,22
72,62,236,999.0,12552,502.0,89091,89091,4211,4214,0,4278,1,1,1000,7,50,false,22
72,63,240,999.0,12654,512.0,93322,93322,4211,4214,0,4278,1,1,1000,7,50,false,22
72,64,244,999.0,12854,522.0,97548,97548,4211,4214,0,4278,1,1,1000,7,50,false,22
72,65,247,999.0,12857,528.0,97560,97560,4211,4214,0,4278,1,1,1000,6,50,false,22
72,66,251,999.0,12861,536.0,97579,97579,4211,4214,0,4278,1,1,1000,7,50,false,22
72,67,255,999.0,12865,544.0,97599,97599,4211,4214,0,4278,1,1,1000,7,50,false,22
72,68,259,999.0,12869,552.0,97616,97616,4211,4214,0,4278,1,1,1000,7,50,false,22
72,69,263,999.0,14000,562.0,101842,101842,4211,4214,0,4278,1,1,1000,6,50,false,22
72,70,267,999.0,14004,572.0,106073,106073,4211,4214,0,4278,1,1,1000,7,50,false,22
72,71,270,999.0,14007,578.0,106095,106095,4211,4214,0,4278,1,1,1000,6,50,false,22
72,72,274,999.0,14011,586.0,106114,106114,4211,4214,0,4278,1,1,1000,7,50,false,22
72,73,278,999.0,14015,594.0,106131,106131,4211,4214,0,4278,1,1,1000,7,50,false,22
72,74,282,999.0,14019,602.0,106145,106145,4211,4214,0,4278,1,1,1000,7,50,false,22
72,75,286,999.0,14023,610.0,106168,106168,4211,4214,0,4278,1,1,1000,7,50,false,22
72,76,290,999.0,15202,620.0,114601,114601,4211,4214,0,4278,1,1,1000,7,50,false,22
72,77,294,999.0,15206,628.0,114622,114622,4211,4214,0,4278,1,1,1000,7,50,false,22
72,78,298,999.0,15210,636.0,114641,114641,4211,4214,0,4278,1,1,1000,7,50,false,22
72,79,302,999.0,15214,644.0,114659,114659,4211,4214,0,4278,1,1,1000,7,50,false,22
72,80,306,999.0,15218,652.0,114674,114674,4211,4214,0,4278,1,1,1000,7,50,false,22
72,81,310,999.0,16050,660.0,118901,118901,4211,4214,0,4278,1,1,1000,7,50,false,22
72,82,314,999.0,16600,670.0,123124,123124,4211,4214,0,4278,1,1,1000,6,50,false,22
72,83,317,999.0,16603,676.0,123139,123139,4211,4214,0,4278,1,1,1000,7,50,false,22
72,84,320,999.0,16606,682.0,123152,123152,4211,4214,0,4278,1,1,1000,6,50,false,22
72,85,324,999.0,16610,690.0,123167,123167,4211,4214,0,4278,1,1,1000,7,50,false,22
72,86,328,999.0,16614,698.0,123188,123188,4211,4214,0,4278,1,1,1000,7,50,false,22
72,87,332,999.0,16618,706.0,123205,123205,4211,4214,0,4278,1,1,1000,7,50,false,22
72,88,335,999.0,16621,712.0,123221,123221,4211,4214,0,4278,1,1,1000,6,50,false,22
72,89,339,999.0,16625,720.0,123233,123233,4211,4214,0,4278,1,1,1000,7,50,false,22
72,90,343,1000.0,16603,728.0,127460,127460,4214,4214,1,4281,1,1,1000,7,50,false,22
72,91,343,1000.0,16603,728.0,127460,127460,4214,4214,1,4281,1,1,1000,7,50,false,22
72,92,343,1000.0,16603,728.0,127460,127460,4214,4214,1,4281,1,1,1000,6,50,false,22
72,93,343,1000.0,16603,728.0,127460,127460,4214,4214,1,4281,1,1,1000,6,50,false,22
72,94,343,1000.0,16603,728.0,127460,127460,4214,4214,1,4281,1,1,1000,6,50,false,22
72,95,343,1000.0,16603,728.0,127460,127460,4214,4214,1,4281,1,1,1000,7,50,false,22
72,96,343,1000.0,16603,728.0,127460,127460,4214,4214,1,4281,1,1,1000,7,50,false,22
72,97,343,1000.0,16603,728.0,127460,127460,4214,4214,1,4281,1,1,1000,7,50,false,22
72,98,343,1000.0,16603,728.0,127460,127460,4214,4214,1,4281,1,1,1000,7,50,false,22
72,99,343,1000.0,16603,728.0,127460,127460,4214,4214,1,4281,1,1,1000,7,50,false,22
72,100,343,1000.0,16603,728.0,127460,127460,4214,4214,1,4281,1,1,1000,6,50,false,22
72,101,343,1000.0,16603,728.0,127460,127460,4214,4214,1,4281,1,1,1000,7,50,false,22
72,102,343,1000.0,16603,728.0,127460,127460,4214,4214,1,4281,1,1,1000,7,50,false,22
